t,topico,FL,FR,dpad_x
128.957,rodas,0.0,-0.0,
129.017,rodas,0.0,-0.0,
129.017,rodas,0.0,-0.0,
129.017,rodas,0.0,-0.0,
129.057,rodas,0.0,-0.0,
129.057,rodas,0.0,-0.0,
129.116,rodas,0.0,-0.0,
129.117,rodas,0.0,-0.0,
129.117,rodas,0.0,-0.0,
129.157,rodas,0.0,-0.0,
129.157,rodas,0.0,-0.0,
129.217,rodas,0.0,-0.0,
129.217,rodas,0.0,-0.0,
129.217,rodas,0.0,-0.0,
129.257,rodas,0.0,-0.0,
129.257,rodas,0.0,-0.0,
129.317,rodas,0.0,-0.0,
129.317,rodas,0.0,-0.0,
129.317,rodas,0.0,-0.0,
129.357,rodas,0.0,-0.0,
129.357,rodas,0.0,-0.0,
129.417,rodas,0.0,-0.0,
129.417,rodas,0.0,-0.0,
129.417,rodas,0.0,-0.0,
129.457,rodas,0.0,-0.0,
129.457,rodas,0.0,-0.0,
129.517,rodas,0.0,-0.0,
129.517,rodas,0.0,-0.0,
129.517,rodas,0.0,-0.0,
129.557,rodas,0.0,-0.0,
129.557,rodas,0.0,-0.0,
129.617,rodas,0.0,-0.0,
129.617,rodas,0.0,-0.0,
129.617,rodas,0.0,-0.0,
129.657,rodas,0.0,-0.0,
129.657,rodas,0.0,-0.0,
129.717,rodas,0.0,-0.0,
129.717,rodas,0.0,-0.0,
129.717,rodas,0.0,-0.0,
129.757,rodas,0.0,-0.0,
129.757,rodas,0.0,-0.0,
129.817,rodas,0.0,-0.0,
129.817,rodas,0.0,-0.0,
129.817,rodas,0.0,-0.0,
129.857,rodas,0.0,-0.0,
129.857,rodas,0.0,-0.0,
129.917,rodas,0.0,-0.0,
129.917,rodas,0.0,-0.0,
129.918,rodas,0.0,-0.0,
129.977,rodas,0.0,-0.0,
129.977,rodas,0.0,-0.0,
130.018,rodas,0.0,-0.0,
130.018,rodas,0.0,-0.0,
130.019,rodas,0.0,-0.0,
130.077,rodas,0.0,-0.0,
130.077,rodas,0.0,-0.0,
130.117,rodas,0.0,-0.0,
130.117,rodas,0.0,-0.0,
130.117,rodas,0.0,-0.0,
130.177,rodas,0.0,-0.0,
130.177,rodas,0.0,-0.0,
130.216,rodas,0.0,-0.0,
130.217,rodas,0.0,-0.0,
130.217,rodas,0.0,-0.0,
130.277,rodas,0.0,-0.0,
130.277,rodas,0.0,-0.0,
130.317,rodas,0.0,-0.0,
130.317,rodas,0.0,-0.0,
130.317,rodas,0.0,-0.0,
130.377,rodas,0.0,-0.0,
130.377,rodas,0.0,-0.0,
130.417,rodas,0.0,-0.0,
130.417,rodas,0.0,-0.0,
130.417,rodas,0.0,-0.0,
130.477,rodas,0.0,-0.0,
130.477,rodas,0.0,-0.0,
130.516,rodas,0.0,-0.0,
130.517,rodas,0.0,-0.0,
130.517,rodas,0.0,-0.0,
130.578,rodas,0.0,-0.0,
130.578,rodas,0.0,-0.0,
130.617,rodas,0.0,-0.0,
130.617,rodas,0.0,-0.0,
130.617,rodas,0.0,-0.0,
130.677,rodas,0.0,-0.0,
130.677,rodas,0.0,-0.0,
130.717,rodas,0.0,-0.0,
130.717,rodas,0.0,-0.0,
130.717,rodas,0.0,-0.0,
130.777,rodas,0.0,-0.0,
130.777,rodas,0.0,-0.0,
130.817,rodas,0.0,-0.0,
130.817,rodas,0.0,-0.0,
130.817,rodas,0.0,-0.0,
130.877,rodas,0.0,-0.0,
130.877,rodas,0.0,-0.0,
130.916,rodas,0.0,-0.0,
130.917,rodas,0.0,-0.0,
130.917,rodas,0.0,-0.0,
130.977,rodas,0.0,-0.0,
130.977,rodas,0.0,-0.0,
131.016,rodas,0.0,-0.0,
131.017,rodas,0.0,-0.0,
131.017,rodas,0.0,-0.0,
131.077,rodas,0.0,-0.0,
131.077,rodas,0.0,-0.0,
131.117,rodas,0.0,-0.0,
131.117,rodas,0.0,-0.0,
131.117,rodas,0.0,-0.0,
131.177,rodas,0.0,-0.0,
131.177,rodas,0.0,-0.0,
131.217,rodas,0.0,-0.0,
131.218,rodas,0.0,-0.0,
131.218,rodas,0.0,-0.0,
131.278,rodas,0.0,-0.0,
131.278,rodas,0.0,-0.0,
131.317,rodas,0.0,-0.0,
131.317,rodas,0.0,-0.0,
131.318,rodas,0.0,-0.0,
131.377,rodas,0.0,-0.0,
131.377,rodas,0.0,-0.0,
131.417,rodas,0.0,-0.0,
131.417,rodas,0.0,-0.0,
131.417,rodas,0.0,-0.0,
131.477,rodas,0.0,-0.0,
131.477,rodas,0.0,-0.0,
131.516,rodas,0.0,-0.0,
131.517,rodas,0.0,-0.0,
131.517,rodas,0.0,-0.0,
131.577,rodas,0.0,-0.0,
131.577,rodas,0.0,-0.0,
131.617,rodas,0.0,-0.0,
131.617,rodas,0.0,-0.0,
131.617,rodas,0.0,-0.0,
131.677,rodas,0.0,-0.0,
131.677,rodas,0.0,-0.0,
131.717,rodas,0.0,-0.0,
131.717,rodas,0.0,-0.0,
131.717,rodas,0.0,-0.0,
131.777,rodas,0.0,-0.0,
131.777,rodas,0.0,-0.0,
131.817,rodas,0.0,-0.0,
131.817,rodas,0.0,-0.0,
131.817,rodas,0.0,-0.0,
131.877,rodas,0.0,-0.0,
131.877,rodas,0.0,-0.0,
131.917,rodas,0.0,-0.0,
131.917,rodas,0.0,-0.0,
131.917,rodas,0.0,-0.0,
131.977,rodas,0.0,-0.0,
131.978,rodas,0.0,-0.0,
132.017,rodas,0.0,-0.0,
132.017,rodas,0.0,-0.0,
132.017,rodas,0.0,-0.0,
132.077,rodas,0.0,-0.0,
132.077,rodas,0.0,-0.0,
132.116,rodas,0.0,-0.0,
132.117,rodas,0.0,-0.0,
132.117,rodas,0.0,-0.0,
132.177,rodas,0.0,-0.0,
132.177,rodas,0.0,-0.0,
132.217,rodas,0.0,-0.0,
132.217,rodas,0.0,-0.0,
132.217,rodas,0.0,-0.0,
132.277,rodas,0.0,-0.0,
132.277,rodas,0.0,-0.0,
132.317,rodas,0.0,-0.0,
132.317,rodas,0.0,-0.0,
132.317,rodas,0.0,-0.0,
132.376,rodas,0.0,-0.0,
132.377,rodas,0.0,-0.0,
132.416,rodas,0.0,-0.0,
132.417,rodas,0.0,-0.0,
132.417,rodas,0.0,-0.0,
132.477,rodas,0.0,-0.0,
132.477,rodas,0.0,-0.0,
132.516,rodas,0.0,-0.0,
132.517,rodas,0.0,-0.0,
132.517,rodas,0.0,-0.0,
132.578,rodas,0.0,-0.0,
132.579,rodas,0.0,-0.0,
132.617,rodas,0.0,-0.0,
132.617,rodas,0.0,-0.0,
132.618,rodas,0.0,-0.0,
132.677,rodas,0.0,-0.0,
132.677,rodas,0.0,-0.0,
132.717,rodas,0.0,-0.0,
132.717,rodas,0.0,-0.0,
132.717,rodas,0.0,-0.0,
132.776,rodas,0.0,-0.0,
132.777,rodas,0.0,-0.0,
132.816,rodas,0.0,-0.0,
132.817,rodas,0.0,-0.0,
132.817,rodas,0.0,-0.0,
132.877,rodas,0.0,-0.0,
132.877,rodas,0.0,-0.0,
132.917,rodas,0.0,-0.0,
132.917,rodas,0.0,-0.0,
132.917,rodas,0.0,-0.0,
132.977,rodas,0.0,-0.0,
132.977,rodas,0.0,-0.0,
133.016,rodas,0.0,-0.0,
133.017,rodas,0.0,-0.0,
133.017,rodas,0.0,-0.0,
133.077,rodas,0.0,-0.0,
133.077,rodas,0.0,-0.0,
133.117,rodas,0.0,-0.0,
133.117,rodas,0.0,-0.0,
133.117,rodas,0.0,-0.0,
133.177,rodas,0.0,-0.0,
133.177,rodas,0.0,-0.0,
133.217,rodas,0.0,-0.0,
133.217,rodas,0.0,-0.0,
133.218,rodas,0.0,-0.0,
133.277,rodas,0.0,-0.0,
133.278,rodas,0.0,-0.0,
133.317,rodas,0.0,-0.0,
133.317,rodas,0.0,-0.0,
133.317,rodas,0.0,-0.0,
133.377,rodas,0.0,-0.0,
133.377,rodas,0.0,-0.0,
133.417,rodas,0.0,-0.0,
133.417,rodas,0.0,-0.0,
133.418,rodas,0.0,-0.0,
133.477,rodas,0.0,-0.0,
133.477,rodas,0.0,-0.0,
133.517,rodas,0.0,-0.0,
133.517,rodas,0.0,-0.0,
133.517,rodas,0.0,-0.0,
133.577,rodas,0.0,-0.0,
133.577,rodas,0.0,-0.0,
133.616,rodas,0.0,-0.0,
133.617,rodas,0.0,-0.0,
133.617,rodas,0.0,-0.0,
133.677,rodas,0.0,-0.0,
133.677,rodas,0.0,-0.0,
133.716,rodas,0.0,-0.0,
133.717,rodas,0.0,-0.0,
133.717,rodas,0.0,-0.0,
133.777,rodas,0.0,-0.0,
133.777,rodas,0.0,-0.0,
133.817,rodas,0.0,-0.0,
133.817,rodas,0.0,-0.0,
133.817,rodas,0.0,-0.0,
133.877,rodas,0.0,-0.0,
133.878,rodas,0.0,-0.0,
133.917,rodas,0.0,-0.0,
133.917,rodas,0.0,-0.0,
133.918,rodas,0.0,-0.0,
133.977,rodas,0.0,-0.0,
133.977,rodas,0.0,-0.0,
134.016,rodas,0.0,-0.0,
134.017,rodas,0.0,-0.0,
134.017,rodas,0.0,-0.0,
134.077,rodas,0.0,-0.0,
134.077,rodas,0.0,-0.0,
134.116,rodas,0.0,-0.0,
134.117,rodas,0.0,-0.0,
134.117,rodas,0.0,-0.0,
134.176,rodas,0.0,-0.0,
134.177,rodas,0.0,-0.0,
134.216,rodas,0.0,-0.0,
134.217,rodas,0.0,-0.0,
134.217,rodas,0.0,-0.0,
134.277,rodas,0.0,-0.0,
134.277,rodas,0.0,-0.0,
134.317,rodas,0.0,-0.0,
134.317,rodas,0.0,-0.0,
134.317,rodas,0.0,-0.0,
134.376,rodas,0.0,-0.0,
134.377,rodas,0.0,-0.0,
134.417,rodas,0.0,-0.0,
134.417,rodas,0.0,-0.0,
134.417,rodas,0.0,-0.0,
134.477,rodas,0.0,-0.0,
134.477,rodas,0.0,-0.0,
134.537,rodas,0.0,-0.0,
134.537,rodas,0.0,-0.0,
134.537,rodas,0.0,-0.0,
134.577,rodas,0.0,-0.0,
134.577,rodas,0.0,-0.0,
134.637,rodas,0.0,-0.0,
134.637,rodas,0.0,-0.0,
134.637,rodas,0.0,-0.0,
134.677,rodas,0.0,-0.0,
134.677,rodas,0.0,-0.0,
134.737,rodas,0.0,-0.0,
134.737,rodas,0.0,-0.0,
134.738,rodas,0.0,-0.0,
134.777,rodas,0.0,-0.0,
134.777,rodas,0.0,-0.0,
134.837,rodas,0.0,-0.0,
134.837,rodas,0.0,-0.0,
134.837,rodas,0.0,-0.0,
134.877,rodas,0.0,-0.0,
134.877,rodas,0.0,-0.0,
134.937,rodas,0.0,-0.0,
134.937,rodas,0.0,-0.0,
134.937,rodas,0.0,-0.0,
134.977,rodas,0.0,-0.0,
134.977,rodas,0.0,-0.0,
135.037,rodas,0.0,-0.0,
135.037,rodas,0.0,-0.0,
135.037,rodas,0.0,-0.0,
135.077,rodas,0.0,-0.0,
135.077,rodas,0.0,-0.0,
135.137,rodas,0.0,-0.0,
135.137,rodas,0.0,-0.0,
135.137,rodas,0.0,-0.0,
135.177,rodas,0.0,-0.0,
135.177,rodas,0.0,-0.0,
135.237,rodas,0.0,-0.0,
135.239,rodas,0.0,-0.0,
135.241,rodas,0.0,-0.0,
135.277,rodas,0.0,-0.0,
135.277,rodas,0.0,-0.0,
135.337,rodas,0.0,-0.0,
135.337,rodas,0.0,-0.0,
135.337,rodas,0.0,-0.0,
135.377,rodas,0.0,-0.0,
135.377,rodas,0.0,-0.0,
135.437,rodas,0.0,-0.0,
135.437,rodas,0.0,-0.0,
135.437,rodas,0.0,-0.0,
135.477,rodas,0.0,-0.0,
135.477,rodas,0.0,-0.0,
135.537,rodas,0.0,-0.0,
135.537,rodas,0.0,-0.0,
135.537,rodas,0.0,-0.0,
135.577,rodas,0.0,-0.0,
135.577,rodas,0.0,-0.0,
135.637,rodas,0.0,-0.0,
135.637,rodas,0.0,-0.0,
135.637,rodas,0.0,-0.0,
135.677,rodas,0.0,-0.0,
135.677,rodas,0.0,-0.0,
135.737,rodas,0.0,-0.0,
135.737,rodas,0.0,-0.0,
135.737,rodas,0.0,-0.0,
135.777,rodas,0.0,-0.0,
135.777,rodas,0.0,-0.0,
135.837,rodas,0.0,-0.0,
135.837,rodas,0.0,-0.0,
135.838,rodas,0.0,-0.0,
135.877,rodas,0.0,-0.0,
135.877,rodas,0.0,-0.0,
135.937,rodas,0.0,-0.0,
135.937,rodas,0.0,-0.0,
135.937,rodas,0.0,-0.0,
135.977,rodas,0.0,-0.0,
135.977,rodas,0.0,-0.0,
136.037,rodas,0.0,-0.0,
136.038,rodas,0.0,-0.0,
136.038,rodas,0.0,-0.0,
136.077,rodas,0.0,-0.0,
136.077,rodas,0.0,-0.0,
136.137,rodas,0.0,-0.0,
136.137,rodas,0.0,-0.0,
136.137,rodas,0.0,-0.0,
136.177,rodas,0.0,-0.0,
136.177,rodas,0.0,-0.0,
136.237,rodas,0.0,-0.0,
136.238,rodas,0.0,-0.0,
136.238,rodas,0.0,-0.0,
136.277,rodas,0.0,-0.0,
136.277,rodas,0.0,-0.0,
136.337,rodas,0.0,-0.0,
136.337,rodas,0.0,-0.0,
136.338,rodas,0.0,-0.0,
136.377,rodas,0.0,-0.0,
136.377,rodas,0.0,-0.0,
136.437,rodas,0.0,-0.0,
136.437,rodas,0.0,-0.0,
136.438,rodas,0.0,-0.0,
136.477,rodas,0.0,-0.0,
136.477,rodas,0.0,-0.0,
136.537,rodas,0.0,-0.0,
136.537,rodas,0.0,-0.0,
136.538,rodas,0.0,-0.0,
136.577,rodas,0.0,-0.0,
136.577,rodas,0.0,-0.0,
136.637,rodas,0.0,-0.0,
136.637,rodas,0.0,-0.0,
136.637,rodas,0.0,-0.0,
136.677,rodas,0.0,-0.0,
136.677,rodas,0.0,-0.0,
136.737,rodas,0.0,-0.0,
136.737,rodas,0.0,-0.0,
136.738,rodas,0.0,-0.0,
136.777,rodas,0.0,-0.0,
136.777,rodas,0.0,-0.0,
136.837,rodas,0.0,-0.0,
136.837,rodas,0.0,-0.0,
136.837,rodas,0.0,-0.0,
136.877,rodas,0.0,-0.0,
136.877,rodas,0.0,-0.0,
136.937,rodas,0.0,-0.0,
136.937,rodas,0.0,-0.0,
136.938,rodas,0.0,-0.0,
136.977,rodas,0.0,-0.0,
136.977,rodas,0.0,-0.0,
137.037,rodas,0.0,-0.0,
137.037,rodas,0.0,-0.0,
137.037,rodas,0.0,-0.0,
137.076,rodas,0.0,-0.0,
137.077,rodas,0.0,-0.0,
137.137,rodas,0.0,-0.0,
137.137,rodas,0.0,-0.0,
137.137,rodas,0.0,-0.0,
137.177,rodas,0.0,-0.0,
137.178,rodas,0.0,-0.0,
137.237,rodas,0.0,-0.0,
137.237,rodas,0.0,-0.0,
137.237,rodas,0.0,-0.0,
137.277,rodas,0.0,-0.0,
137.277,rodas,0.0,-0.0,
137.337,rodas,0.0,-0.0,
137.337,rodas,0.0,-0.0,
137.338,rodas,0.0,-0.0,
137.377,rodas,0.0,-0.0,
137.377,rodas,0.0,-0.0,
137.437,rodas,0.0,-0.0,
137.438,rodas,0.0,-0.0,
137.438,rodas,0.0,-0.0,
137.476,rodas,0.0,-0.0,
137.477,rodas,0.0,-0.0,
137.536,rodas,0.0,-0.0,
137.537,rodas,0.0,-0.0,
137.537,rodas,0.0,-0.0,
137.577,rodas,0.0,-0.0,
137.577,rodas,0.0,-0.0,
137.637,rodas,0.0,-0.0,
137.637,rodas,0.0,-0.0,
137.638,rodas,0.0,-0.0,
137.677,rodas,0.0,-0.0,
137.677,rodas,0.0,-0.0,
137.737,rodas,0.0,-0.0,
137.738,rodas,0.0,-0.0,
137.739,rodas,0.0,-0.0,
137.777,rodas,0.0,-0.0,
137.779,rodas,0.0,-0.0,
137.837,rodas,0.0,-0.0,
137.838,rodas,0.0,-0.0,
137.838,rodas,0.0,-0.0,
137.876,rodas,0.0,-0.0,
137.877,rodas,0.0,-0.0,
137.937,rodas,0.0,-0.0,
137.937,rodas,0.0,-0.0,
137.937,rodas,0.0,-0.0,
137.997,rodas,0.0,-0.0,
137.997,rodas,0.0,-0.0,
138.037,rodas,0.0,-0.0,
138.037,rodas,0.0,-0.0,
138.038,rodas,0.0,-0.0,
138.097,rodas,0.0,-0.0,
138.097,rodas,0.0,-0.0,
138.137,rodas,0.0,-0.0,
138.137,rodas,0.0,-0.0,
138.137,rodas,0.0,-0.0,
138.197,rodas,0.0,-0.0,
138.197,rodas,0.0,-0.0,
138.237,rodas,0.0,-0.0,
138.237,rodas,0.0,-0.0,
138.238,rodas,0.0,-0.0,
138.297,rodas,0.0,-0.0,
138.297,rodas,0.0,-0.0,
138.338,rodas,0.0,-0.0,
138.338,rodas,0.0,-0.0,
138.338,rodas,0.0,-0.0,
138.397,rodas,0.0,-0.0,
138.398,rodas,0.0,-0.0,
138.437,rodas,0.0,-0.0,
138.438,rodas,0.0,-0.0,
138.438,rodas,0.0,-0.0,
138.497,rodas,0.0,-0.0,
138.497,rodas,0.0,-0.0,
138.537,rodas,0.0,-0.0,
138.537,rodas,0.0,-0.0,
138.537,rodas,0.0,-0.0,
138.597,rodas,0.0,-0.0,
138.597,rodas,0.0,-0.0,
138.637,rodas,0.0,-0.0,
138.637,rodas,0.0,-0.0,
138.637,rodas,0.0,-0.0,
138.697,rodas,0.0,-0.0,
138.697,rodas,0.0,-0.0,
138.737,rodas,0.0,-0.0,
138.738,rodas,0.0,-0.0,
138.738,rodas,0.0,-0.0,
138.797,rodas,0.0,-0.0,
138.797,rodas,0.0,-0.0,
138.837,rodas,0.0,-0.0,
138.837,rodas,0.0,-0.0,
138.837,rodas,0.0,-0.0,
138.897,rodas,0.0,-0.0,
138.897,rodas,0.0,-0.0,
138.937,rodas,0.0,-0.0,
138.937,rodas,0.0,-0.0,
138.938,rodas,0.0,-0.0,
138.997,rodas,0.0,-0.0,
138.997,rodas,0.0,-0.0,
139.037,rodas,0.0,-0.0,
139.037,rodas,0.0,-0.0,
139.037,rodas,0.0,-0.0,
139.097,rodas,0.0,-0.0,
139.097,rodas,0.0,-0.0,
139.137,rodas,0.0,-0.0,
139.137,rodas,0.0,-0.0,
139.138,rodas,0.0,-0.0,
139.196,rodas,0.0,-0.0,
139.197,rodas,0.0,-0.0,
139.237,rodas,0.0,-0.0,
139.237,rodas,0.0,-0.0,
139.237,rodas,0.0,-0.0,
139.297,rodas,0.0,-0.0,
139.297,rodas,0.0,-0.0,
139.337,rodas,0.0,-0.0,
139.337,rodas,0.0,-0.0,
139.338,rodas,0.0,-0.0,
139.397,rodas,0.0,-0.0,
139.397,rodas,0.0,-0.0,
139.437,rodas,0.0,-0.0,
139.437,rodas,0.0,-0.0,
139.438,rodas,0.0,-0.0,
139.496,rodas,0.0,-0.0,
139.497,rodas,0.0,-0.0,
139.537,rodas,0.0,-0.0,
139.537,rodas,0.0,-0.0,
139.537,rodas,0.0,-0.0,
139.597,rodas,0.0,-0.0,
139.597,rodas,0.0,-0.0,
139.637,rodas,0.0,-0.0,
139.638,rodas,0.0,-0.0,
139.638,rodas,0.0,-0.0,
139.697,rodas,0.0,-0.0,
139.697,rodas,0.0,-0.0,
139.737,rodas,0.0,-0.0,
139.737,rodas,0.0,-0.0,
139.737,rodas,0.0,-0.0,
139.797,rodas,0.0,-0.0,
139.797,rodas,0.0,-0.0,
139.837,rodas,0.0,-0.0,
139.837,rodas,0.0,-0.0,
139.837,rodas,0.0,-0.0,
139.897,rodas,0.0,-0.0,
139.897,rodas,0.0,-0.0,
139.937,rodas,0.0,-0.0,
139.937,rodas,0.0,-0.0,
139.938,rodas,0.0,-0.0,
139.996,rodas,0.0,-0.0,
139.997,rodas,0.0,-0.0,
140.037,rodas,0.0,-0.0,
140.037,rodas,0.0,-0.0,
140.038,rodas,0.0,-0.0,
140.097,rodas,0.0,-0.0,
140.097,rodas,0.0,-0.0,
140.137,rodas,0.0,-0.0,
140.137,rodas,0.0,-0.0,
140.138,rodas,0.0,-0.0,
140.197,rodas,0.0,-0.0,
140.197,rodas,0.0,-0.0,
140.237,rodas,0.0,-0.0,
140.238,rodas,0.0,-0.0,
140.238,rodas,0.0,-0.0,
140.297,rodas,0.0,-0.0,
140.297,rodas,0.0,-0.0,
140.337,rodas,0.0,-0.0,
140.337,rodas,0.0,-0.0,
140.338,rodas,0.0,-0.0,
140.397,rodas,0.0,-0.0,
140.397,rodas,0.0,-0.0,
140.436,rodas,0.0,-0.0,
140.437,rodas,0.0,-0.0,
140.437,rodas,0.0,-0.0,
140.497,rodas,0.0,-0.0,
140.497,rodas,0.0,-0.0,
140.537,rodas,0.0,-0.0,
140.537,rodas,0.0,-0.0,
140.537,rodas,0.0,-0.0,
140.597,rodas,0.0,-0.0,
140.597,rodas,0.0,-0.0,
140.637,rodas,0.0,-0.0,
140.637,rodas,0.0,-0.0,
140.638,rodas,0.0,-0.0,
140.697,rodas,0.0,-0.0,
140.697,rodas,0.0,-0.0,
140.737,rodas,0.0,-0.0,
140.737,rodas,0.0,-0.0,
140.738,rodas,0.0,-0.0,
140.797,rodas,0.0,-0.0,
140.797,rodas,0.0,-0.0,
140.837,rodas,0.0,-0.0,
140.837,rodas,0.0,-0.0,
140.838,rodas,0.0,-0.0,
140.897,rodas,0.0,-0.0,
140.897,rodas,0.0,-0.0,
140.937,rodas,0.0,-0.0,
140.937,rodas,0.0,-0.0,
140.937,rodas,0.0,-0.0,
140.997,rodas,0.0,-0.0,
140.997,rodas,0.0,-0.0,
141.037,rodas,0.0,-0.0,
141.038,rodas,0.0,-0.0,
141.039,rodas,0.0,-0.0,
141.097,rodas,0.0,-0.0,
141.097,rodas,0.0,-0.0,
141.157,rodas,0.0,-0.0,
141.157,rodas,0.0,-0.0,
141.157,rodas,0.0,-0.0,
141.197,rodas,0.0,-0.0,
141.197,rodas,0.0,-0.0,
141.237,rodas,0.0,-0.0,
141.237,rodas,0.0,-0.0,
141.238,rodas,0.0,-0.0,
141.297,rodas,0.0,-0.0,
141.297,rodas,0.0,-0.0,
141.337,rodas,0.0,-0.0,
141.337,rodas,0.0,-0.0,
141.338,rodas,0.0,-0.0,
141.397,rodas,0.0,-0.0,
141.397,rodas,0.0,-0.0,
141.436,rodas,0.0,-0.0,
141.437,rodas,0.0,-0.0,
141.437,rodas,0.0,-0.0,
141.497,rodas,0.0,-0.0,
141.497,rodas,0.0,-0.0,
141.557,rodas,0.0,-0.0,
141.557,rodas,0.0,-0.0,
141.557,rodas,0.0,-0.0,
141.597,rodas,0.0,-0.0,
141.597,rodas,0.0,-0.0,
141.658,rodas,0.0,-0.0,
141.658,rodas,0.0,-0.0,
141.659,rodas,0.0,-0.0,
141.697,rodas,0.0,-0.0,
141.697,rodas,0.0,-0.0,
141.756,rodas,0.0,-0.0,
141.757,rodas,0.0,-0.0,
141.758,rodas,0.0,-0.0,
141.797,rodas,0.0,-0.0,
141.797,rodas,0.0,-0.0,
141.857,rodas,0.0,-0.0,
141.857,rodas,0.0,-0.0,
141.857,rodas,0.0,-0.0,
141.897,rodas,0.0,-0.0,
141.897,rodas,0.0,-0.0,
141.957,rodas,0.0,-0.0,
141.957,rodas,0.0,-0.0,
141.957,rodas,0.0,-0.0,
141.997,rodas,0.0,-0.0,
141.997,rodas,0.0,-0.0,
142.057,rodas,0.0,-0.0,
142.057,rodas,0.0,-0.0,
142.057,rodas,0.0,-0.0,
142.097,rodas,0.0,-0.0,
142.097,rodas,0.0,-0.0,
142.157,rodas,0.0,-0.0,
142.157,rodas,0.0,-0.0,
142.157,rodas,0.0,-0.0,
142.197,rodas,0.0,-0.0,
142.197,rodas,0.0,-0.0,
142.257,rodas,0.0,-0.0,
142.257,rodas,0.0,-0.0,
142.258,rodas,0.0,-0.0,
142.297,rodas,0.0,-0.0,
142.297,rodas,0.0,-0.0,
142.357,rodas,0.0,-0.0,
142.359,rodas,0.0,-0.0,
142.360,rodas,0.0,-0.0,
142.397,rodas,0.0,-0.0,
142.397,rodas,0.0,-0.0,
142.457,rodas,0.0,-0.0,
142.457,rodas,0.0,-0.0,
142.458,rodas,0.0,-0.0,
142.497,rodas,0.0,-0.0,
142.497,rodas,0.0,-0.0,
142.557,rodas,0.0,-0.0,
142.557,rodas,0.0,-0.0,
142.557,rodas,0.0,-0.0,
142.597,rodas,0.0,-0.0,
142.597,rodas,0.0,-0.0,
142.657,rodas,0.0,-0.0,
142.657,rodas,0.0,-0.0,
142.658,rodas,0.0,-0.0,
142.697,rodas,0.0,-0.0,
142.697,rodas,0.0,-0.0,
142.757,rodas,0.0,-0.0,
142.757,rodas,0.0,-0.0,
142.757,rodas,0.0,-0.0,
142.797,rodas,0.0,-0.0,
142.797,rodas,0.0,-0.0,
142.857,rodas,0.0,-0.0,
142.857,rodas,0.0,-0.0,
142.857,rodas,0.0,-0.0,
142.896,rodas,0.0,-0.0,
142.897,rodas,0.0,-0.0,
142.957,rodas,0.0,-0.0,
142.957,rodas,0.0,-0.0,
142.957,rodas,0.0,-0.0,
142.997,rodas,0.0,-0.0,
142.997,rodas,0.0,-0.0,
143.057,rodas,0.0,-0.0,
143.057,rodas,0.0,-0.0,
143.058,rodas,0.0,-0.0,
143.097,rodas,0.0,-0.0,
143.097,rodas,0.0,-0.0,
143.157,rodas,0.0,-0.0,
143.157,rodas,0.0,-0.0,
143.157,rodas,0.0,-0.0,
143.197,rodas,0.0,-0.0,
143.197,rodas,0.0,-0.0,
143.257,rodas,0.0,-0.0,
143.257,rodas,0.0,-0.0,
143.257,rodas,0.0,-0.0,
143.297,rodas,0.0,-0.0,
143.297,rodas,0.0,-0.0,
143.357,rodas,0.0,-0.0,
143.358,rodas,0.0,-0.0,
143.358,rodas,0.0,-0.0,
143.397,rodas,0.0,-0.0,
143.397,rodas,0.0,-0.0,
143.457,rodas,0.0,-0.0,
143.457,rodas,0.0,-0.0,
143.457,rodas,0.0,-0.0,
143.496,rodas,0.0,-0.0,
143.497,rodas,0.0,-0.0,
143.557,rodas,0.0,-0.0,
143.557,rodas,0.0,-0.0,
143.557,rodas,0.0,-0.0,
143.597,rodas,0.0,-0.0,
143.597,rodas,0.0,-0.0,
143.657,rodas,0.0,-0.0,
143.658,rodas,0.0,-0.0,
143.658,rodas,0.0,-0.0,
143.697,rodas,0.0,-0.0,
143.697,rodas,0.0,-0.0,
143.756,rodas,0.0,-0.0,
143.757,rodas,0.0,-0.0,
143.757,rodas,0.0,-0.0,
143.797,rodas,0.0,-0.0,
143.797,rodas,0.0,-0.0,
143.857,rodas,0.0,-0.0,
143.857,rodas,0.0,-0.0,
143.857,rodas,0.0,-0.0,
143.897,rodas,0.0,-0.0,
143.897,rodas,0.0,-0.0,
143.957,rodas,0.0,-0.0,
143.957,rodas,0.0,-0.0,
143.957,rodas,0.0,-0.0,
143.997,rodas,0.0,-0.0,
143.997,rodas,0.0,-0.0,
144.057,rodas,0.0,-0.0,
144.057,rodas,0.0,-0.0,
144.057,rodas,0.0,-0.0,
144.097,rodas,0.0,-0.0,
144.097,rodas,0.0,-0.0,
144.157,rodas,0.0,-0.0,
144.157,rodas,0.0,-0.0,
144.157,rodas,0.0,-0.0,
144.216,rodas,0.0,-0.0,
144.217,rodas,0.0,-0.0,
144.256,rodas,0.0,-0.0,
144.257,rodas,0.0,-0.0,
144.258,rodas,0.0,-0.0,
144.317,rodas,0.0,-0.0,
144.317,rodas,0.0,-0.0,
144.357,rodas,0.0,-0.0,
144.357,rodas,0.0,-0.0,
144.357,rodas,0.0,-0.0,
144.417,rodas,0.0,-0.0,
144.417,rodas,0.0,-0.0,
144.457,rodas,0.0,-0.0,
144.457,rodas,0.0,-0.0,
144.457,rodas,0.0,-0.0,
144.516,rodas,0.0,-0.0,
144.517,rodas,0.0,-0.0,
