t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
4.275,0.9623,0.0424,0.2507,0.0832,0.4636,1.0,0.478,0.39,0.477,0.391,0.0,5,1,6.315
4.306,0.9951,0.0499,0.264,0.0514,0.4636,1.0,0.478,0.39,0.477,0.391,0.0,5,1,6.283
4.337,0.9951,0.0499,0.264,0.0514,0.4636,1.0,0.476,0.398,0.477,0.391,0.0,5,1,6.283
4.368,0.9951,0.0499,0.264,0.0514,0.4636,1.0,0.476,0.398,0.475,0.4,0.0,5,1,6.283
4.399,1.0224,0.0565,0.2749,0.0281,0.4636,0.95,0.476,0.398,0.475,0.4,0.0,5,1,6.257
4.43,1.0224,0.0565,0.2749,0.0281,0.4636,0.95,0.473,0.407,0.475,0.4,0.0,5,1,6.257
4.461,1.0224,0.0565,0.2749,0.0281,0.4636,0.95,0.473,0.407,0.473,0.407,0.0,5,1,6.257
4.492,1.0441,0.062,0.2836,0.0207,0.4636,0.95,0.473,0.407,0.473,0.407,0.0,5,1,6.236
4.522,1.0441,0.062,0.2836,0.0207,0.4636,0.95,0.482,0.363,0.473,0.407,0.0,5,1,6.236
4.553,1.0441,0.062,0.2836,0.0207,0.4636,0.95,0.482,0.363,0.482,0.363,0.0,5,1,6.236
4.584,1.0713,0.0692,0.2941,0.0264,0.4636,0.9,0.482,0.363,0.482,0.363,0.0,5,1,6.209
4.615,1.0713,0.0692,0.2941,0.0264,0.4636,0.9,0.485,0.344,0.482,0.363,0.0,5,1,6.209
4.645,1.0713,0.0692,0.2941,0.0264,0.4636,0.9,0.485,0.344,0.485,0.344,0.0,5,1,6.209
4.677,1.0987,0.0769,0.3026,0.0317,0.4636,0.9,0.485,0.344,0.485,0.344,0.0,5,1,6.182
4.708,1.0987,0.0769,0.3026,0.0317,0.4636,0.9,0.488,0.32,0.485,0.344,0.0,5,1,6.182
4.739,1.0987,0.0769,0.3026,0.0317,0.4636,0.9,0.488,0.32,0.488,0.32,0.0,5,1,6.182
4.771,1.1205,0.0832,0.3095,0.0359,0.4636,0.9,0.488,0.32,0.488,0.32,0.0,5,1,6.161
4.801,1.1205,0.0832,0.3095,0.0359,0.4636,0.9,0.488,0.319,0.488,0.32,0.0,5,1,6.161
4.832,1.1205,0.0832,0.3095,0.0359,0.4636,0.9,0.488,0.319,0.488,0.323,0.0,5,1,6.161
4.864,1.1479,0.0914,0.317,0.0407,0.4636,0.9,0.488,0.319,0.488,0.323,0.0,5,1,6.133
4.895,1.1479,0.0914,0.317,0.0407,0.4636,0.9,0.488,0.324,0.488,0.323,0.0,5,1,6.133
4.925,1.1479,0.0914,0.317,0.0407,0.4636,0.9,0.488,0.324,0.489,0.311,0.0,5,1,6.133
4.956,1.1699,0.0983,0.3219,0.0444,0.4636,0.85,0.488,0.324,0.489,0.311,0.0,5,1,6.111
4.986,1.1699,0.0983,0.3219,0.0444,0.4636,0.85,0.49,0.311,0.489,0.311,0.0,5,1,6.111
5.017,1.1699,0.0983,0.3219,0.0444,0.4636,0.85,0.49,0.311,0.49,0.311,0.0,5,1,6.111
5.048,1.1973,0.1069,0.3283,0.0489,0.4636,0.85,0.49,0.311,0.49,0.311,0.0,5,1,6.084
5.079,1.1973,0.1069,0.3283,0.0489,0.4636,0.85,0.489,0.318,0.49,0.311,0.0,5,1,6.084
5.109,1.1973,0.1069,0.3283,0.0489,0.4636,0.85,0.489,0.318,0.489,0.318,0.0,5,1,6.084
5.14,1.2192,0.1141,0.333,0.0524,0.4636,0.8,0.489,0.318,0.489,0.318,0.0,5,1,6.061
5.171,1.2192,0.1141,0.333,0.0524,0.4636,0.8,0.491,0.307,0.489,0.318,0.0,5,1,6.061
5.202,1.2192,0.1141,0.333,0.0524,0.4636,0.8,0.491,0.307,0.491,0.307,0.0,5,1,6.061
5.233,1.2466,0.1231,0.3391,0.0565,0.4636,0.8,0.491,0.307,0.491,0.307,0.0,5,1,6.034
5.268,1.2466,0.1231,0.3391,0.0897,0.4636,0.8,0.491,0.307,0.491,0.307,0.0,6,1,6.034
5.299,1.2466,0.1231,0.3391,0.0897,0.4636,0.8,0.491,0.312,0.491,0.307,0.0,6,1,6.034
5.329,1.2466,0.1231,0.3391,0.0897,0.4636,0.8,0.491,0.312,0.493,0.29,0.0,6,1,6.034
5.361,1.2794,0.1342,0.346,0.0567,0.4636,0.8,0.491,0.312,0.493,0.29,0.0,6,1,6.0
5.391,1.2794,0.1342,0.346,0.0567,0.4636,0.8,0.493,0.291,0.493,0.29,0.0,6,1,6.0
5.422,1.2794,0.1342,0.346,0.0567,0.4636,0.8,0.493,0.291,0.493,0.291,0.0,6,1,6.0
5.453,1.3067,0.1436,0.352,0.0319,0.4636,0.8,0.493,0.291,0.493,0.291,0.0,6,1,5.972
5.484,1.3067,0.1436,0.352,0.0319,0.4636,0.8,0.492,0.298,0.493,0.291,0.0,6,1,5.972
5.514,1.3067,0.1436,0.352,0.0319,0.4636,0.8,0.492,0.298,0.492,0.298,0.0,6,1,5.972
5.546,1.334,0.1533,0.3569,0.0208,0.4636,0.8,0.492,0.298,0.492,0.298,0.0,6,1,5.944
5.576,1.334,0.1533,0.3569,0.0208,0.4636,0.8,0.498,0.184,0.492,0.298,0.0,6,1,5.944
5.607,1.334,0.1533,0.3569,0.0208,0.4636,0.8,0.498,0.184,0.498,0.184,0.0,6,1,5.944
5.638,1.3558,0.1611,0.361,0.0181,0.4636,0.75,0.498,0.184,0.498,0.184,0.0,6,1,5.922
5.669,1.3558,0.1611,0.361,0.0181,0.4636,0.75,0.498,0.183,0.498,0.184,0.0,6,1,5.922
5.7,1.3558,0.1611,0.361,0.0181,0.4636,0.75,0.498,0.183,0.498,0.183,0.0,6,1,5.922
5.731,1.3836,0.1716,0.3614,0.015,0.4636,0.75,0.498,0.183,0.498,0.183,0.0,6,1,5.893
5.761,1.3836,0.1716,0.3614,0.015,0.4636,0.75,0.5,0.0,0.498,0.183,0.0,6,1,5.893
5.792,1.3836,0.1716,0.3614,0.015,0.4636,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.893
5.823,1.4125,0.1832,0.3525,0.0125,0.4636,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.863
5.853,1.4125,0.1832,0.3525,0.0125,0.4636,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.863
5.884,1.4125,0.1832,0.3525,0.0125,0.4636,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.863
5.914,1.4359,0.1925,0.3437,0.0103,0.4636,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.838
5.945,1.4359,0.1925,0.3437,0.0103,0.4636,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.838
5.975,1.4359,0.1925,0.3437,0.0103,0.4636,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.838
6.006,1.4654,0.2038,0.3326,0.0072,0.4636,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.808
6.037,1.4654,0.2038,0.3326,0.0072,0.4636,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.808
6.067,1.4654,0.2038,0.3326,0.0072,0.4636,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.808
6.098,1.489,0.2125,0.3239,0.0045,0.4636,0.7,0.5,0.0,0.5,0.0,0.0,6,1,5.783
6.128,1.489,0.2125,0.3239,0.0045,0.4636,0.7,0.5,0.0,0.5,0.0,0.0,6,1,5.783
6.159,1.489,0.2125,0.3239,0.0045,0.4636,0.7,0.5,0.0,0.5,0.0,0.0,6,1,5.783
6.19,1.5186,0.2232,0.3132,0.0008,0.4636,0.7,0.5,0.0,0.5,0.0,0.0,6,1,5.753
6.22,1.5186,0.2232,0.3132,0.0008,0.4636,0.7,0.5,0.0,0.5,0.0,0.0,6,1,5.753
6.251,1.5186,0.2232,0.3132,0.0008,0.4636,0.7,0.5,0.0,0.5,0.0,0.0,6,1,5.753
6.282,1.5482,0.2335,0.3029,0.0015,0.3218,0.7,0.5,0.0,0.5,0.0,0.0,6,1,5.723
6.315,1.5482,0.2335,0.3029,0.0607,0.0624,0.7,0.5,0.0,0.5,0.0,0.0,7,1,5.723
6.346,1.5482,0.2335,0.3029,0.0607,0.0624,0.7,0.5,0.0,0.5,0.0,0.0,7,1,5.723
6.376,1.5482,0.2335,0.3029,0.0607,0.0624,0.7,0.5,0.0,0.5,0.0,0.0,7,1,5.723
6.407,1.5839,0.2455,0.291,0.0356,0.0624,0.7,0.5,0.0,0.5,0.0,0.0,7,1,5.687
6.438,1.5839,0.2455,0.291,0.0356,0.0624,0.7,0.5,0.0,0.5,0.0,0.0,7,1,5.687
6.468,1.5839,0.2455,0.291,0.0356,0.0624,0.7,0.5,0.0,0.5,0.0,0.0,7,1,5.687
6.5,1.6077,0.2532,0.2832,0.0291,0.0624,0.7,0.5,0.0,0.5,0.0,0.0,7,1,5.663
6.53,1.6077,0.2532,0.2832,0.0291,0.0624,0.7,0.497,-0.184,0.5,0.0,0.0,7,1,5.663
6.561,1.6077,0.2532,0.2832,0.0291,0.0624,0.7,0.497,-0.184,0.497,-0.184,0.0,7,1,5.663
6.592,1.6376,0.2625,0.2733,0.0216,0.0624,0.65,0.497,-0.184,0.497,-0.184,0.0,7,1,5.633
6.622,1.6376,0.2625,0.2733,0.0216,0.0624,0.65,0.498,-0.178,0.497,-0.184,0.0,7,1,5.633
6.653,1.6376,0.2625,0.2733,0.0216,0.0624,0.65,0.498,-0.178,0.498,-0.178,0.0,7,1,5.633
6.684,1.6618,0.27,0.2635,0.0157,0.0624,0.65,0.498,-0.178,0.498,-0.178,0.0,7,1,5.609
6.714,1.6618,0.27,0.2635,0.0157,0.0624,0.65,0.498,-0.172,0.498,-0.178,0.0,7,1,5.609
6.745,1.6618,0.27,0.2635,0.0157,0.0624,0.65,0.498,-0.172,0.497,-0.216,0.0,7,1,5.609
6.776,1.6933,0.2799,0.2432,0.0078,0.0624,0.65,0.498,-0.172,0.497,-0.216,0.0,7,1,5.577
6.807,1.6933,0.2799,0.2432,0.0078,0.0624,0.65,0.492,-0.289,0.497,-0.216,0.0,7,1,5.577
