t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
4.081,0.9141,-0.1564,-0.0626,0.0411,0.0208,1.1,0.488,0.327,0.488,0.327,0.0,4,1,6.466
4.112,0.9428,-0.1586,-0.0561,0.0439,0.0208,1.1,0.488,0.327,0.488,0.327,0.0,4,1,6.444
4.142,0.9428,-0.1586,-0.0561,0.0439,0.0208,1.1,0.487,0.334,0.488,0.327,0.0,4,1,6.444
4.173,0.9428,-0.1586,-0.0561,0.0439,0.0208,1.1,0.487,0.334,0.487,0.334,0.0,4,1,6.444
4.204,0.9714,-0.1607,-0.0494,0.0466,0.0208,1.1,0.487,0.334,0.487,0.334,0.0,4,1,6.421
4.237,0.9714,-0.1607,-0.0494,0.0651,0.0476,1.1,0.487,0.334,0.487,0.334,0.0,5,1,6.421
4.267,0.9714,-0.1607,-0.0494,0.0651,0.0476,1.1,0.489,0.33,0.487,0.334,0.0,5,1,6.421
4.298,0.9714,-0.1607,-0.0494,0.0651,0.0476,1.1,0.489,0.33,0.489,0.332,0.0,5,1,6.421
4.329,1.0058,-0.1629,-0.0412,0.0308,0.0476,1.1,0.489,0.33,0.489,0.332,0.0,5,1,6.394
4.359,1.0058,-0.1629,-0.0412,0.0308,0.0476,1.1,0.489,0.327,0.489,0.332,0.0,5,1,6.394
4.391,1.0058,-0.1629,-0.0412,0.0308,0.0476,1.1,0.489,0.327,0.489,0.327,0.0,5,1,6.394
4.423,1.0344,-0.1646,-0.0343,0.0047,0.0476,1.1,0.489,0.327,0.489,0.327,0.0,5,1,6.372
4.453,1.0344,-0.1646,-0.0343,0.0047,0.0476,1.1,0.489,0.334,0.489,0.327,0.0,5,1,6.372
4.484,1.0344,-0.1646,-0.0343,0.0047,0.0476,1.1,0.489,0.334,0.488,0.335,0.0,5,1,6.372
4.515,1.0573,-0.1658,-0.0287,0.0022,0.0476,1.1,0.489,0.334,0.488,0.335,0.0,5,1,6.354
4.546,1.0573,-0.1658,-0.0287,0.0022,0.0476,1.1,0.489,0.328,0.488,0.335,0.0,5,1,6.354
4.576,1.0573,-0.1658,-0.0287,0.0022,0.0476,1.1,0.489,0.328,0.489,0.328,0.0,5,1,6.354
4.607,1.086,-0.1671,-0.0218,0.0004,0.0476,1.1,0.489,0.328,0.489,0.328,0.0,5,1,6.331
4.638,1.086,-0.1671,-0.0218,0.0004,0.0476,1.1,0.488,0.335,0.489,0.328,0.0,5,1,6.331
4.668,1.086,-0.1671,-0.0218,0.0004,0.0476,1.1,0.488,0.335,0.488,0.335,0.0,5,1,6.331
4.699,1.1089,-0.168,-0.0161,0.0024,0.0476,1.1,0.488,0.335,0.488,0.335,0.0,5,1,6.313
4.73,1.1089,-0.168,-0.0161,0.0024,0.0476,1.1,0.498,0.201,0.488,0.335,0.0,5,1,6.313
4.76,1.1089,-0.168,-0.0161,0.0024,0.0476,1.1,0.498,0.201,0.498,0.202,0.0,5,1,6.313
4.791,1.1377,-0.1688,-0.0105,0.0046,0.0476,1.1,0.498,0.201,0.498,0.202,0.0,5,1,6.29
4.822,1.1377,-0.1688,-0.0105,0.0046,0.0476,1.1,0.498,0.2,0.498,0.202,0.0,5,1,6.29
4.853,1.1377,-0.1688,-0.0105,0.0046,0.0476,1.1,0.498,0.2,0.498,0.202,0.0,5,1,6.29
4.884,1.1675,-0.1691,-0.0106,0.0063,0.0476,1.1,0.498,0.2,0.498,0.202,0.0,5,1,6.266
4.915,1.1675,-0.1691,-0.0106,0.0063,0.0476,1.1,0.498,0.2,0.498,0.202,0.0,5,1,6.266
4.945,1.1675,-0.1691,-0.0106,0.0063,0.0476,1.1,0.498,0.2,0.498,0.201,0.0,5,1,6.266
4.976,1.1913,-0.1693,-0.0108,0.0077,0.0476,1.1,0.498,0.2,0.498,0.201,0.0,5,1,6.247
5.007,1.1913,-0.1693,-0.0108,0.0077,0.0476,1.1,0.498,0.199,0.498,0.201,0.0,5,1,6.247
5.037,1.1913,-0.1693,-0.0108,0.0077,0.0476,1.1,0.498,0.199,0.498,0.199,0.0,5,1,6.247
5.068,1.2211,-0.1696,-0.0109,0.0094,0.0476,1.1,0.498,0.199,0.498,0.199,0.0,5,1,6.223
5.099,1.2211,-0.1696,-0.0109,0.0094,0.0476,1.1,0.498,0.201,0.498,0.199,0.0,5,1,6.223
5.13,1.2211,-0.1696,-0.0109,0.0094,0.0476,1.1,0.498,0.201,0.498,0.201,0.0,5,1,6.223
5.16,1.245,-0.1699,-0.0111,0.0108,0.0476,1.1,0.498,0.201,0.498,0.201,0.0,5,1,6.204
5.191,1.245,-0.1699,-0.0111,0.0108,0.0476,1.1,0.498,0.209,0.498,0.201,0.0,5,1,6.204
5.222,1.245,-0.1699,-0.0111,0.0108,0.0476,1.1,0.498,0.209,0.498,0.209,0.0,5,1,6.204
