t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
5.768,1.2368,0.2386,0.1359,0.0474,0.05,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.978
5.798,1.2368,0.2386,0.1359,0.0474,0.05,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.978
5.83,1.2678,0.2435,0.1259,0.044,0.05,0.75,0.5,0.0,0.5,0.0,0.0,6,1,5.949
5.861,1.2678,0.2435,0.1259,0.044,0.05,0.75,0.5,0.15,0.5,0.0,0.0,6,1,5.949
5.892,1.2678,0.2435,0.1259,0.044,0.05,0.75,0.5,0.15,0.5,0.15,0.0,6,1,5.949
5.924,1.2926,0.2472,0.1177,0.0416,0.05,0.75,0.5,0.15,0.5,0.15,0.0,6,1,5.926
5.955,1.2926,0.2472,0.1177,0.0416,0.05,0.75,0.5,0.16,0.5,0.15,0.0,6,1,5.926
5.986,1.2926,0.2472,0.1177,0.0416,0.05,0.75,0.5,0.16,0.5,0.16,0.0,6,1,5.926
6.018,1.3228,0.251,0.1137,0.0393,0.05,0.7,0.5,0.16,0.5,0.16,0.0,6,1,5.899
6.049,1.3228,0.251,0.1137,0.0393,0.05,0.7,0.5,0.134,0.5,0.16,0.0,6,1,5.899
6.08,1.3228,0.251,0.1137,0.0393,0.05,0.7,0.5,0.134,0.5,0.134,0.0,6,1,5.899
6.112,1.3466,0.2538,0.1122,0.0376,0.05,0.7,0.5,0.134,0.5,0.134,0.0,6,1,5.878
6.142,1.3466,0.2538,0.1122,0.0376,0.05,0.7,0.5,0.155,0.5,0.134,0.0,6,1,5.878
6.174,1.3466,0.2538,0.1122,0.0376,0.05,0.7,0.5,0.155,0.5,0.155,0.0,6,1,5.878
6.205,1.3705,0.2566,0.1106,0.036,0.05,0.65,0.5,0.155,0.5,0.155,0.0,6,1,5.856
6.236,1.3705,0.2566,0.1106,0.036,0.05,0.65,0.5,0.149,0.5,0.155,0.0,6,1,5.856
6.267,1.3705,0.2566,0.1106,0.036,0.05,0.65,0.5,0.149,0.5,0.149,0.0,6,1,5.856
6.299,1.4004,0.2601,0.109,0.0341,0.05,0.65,0.5,0.149,0.5,0.149,0.0,6,1,5.83
