t,estado,modo,x,y,rumo,rumo_alvo,rumo_geometrico,wz_real,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
38.0,seguindo,normal,2.7623,3.8791,-0.6847,-1.233,-1.233,0.0452,-0.5482,0.5,8.3438,0.7647,0.37,2.8954,3.5,-0.0356
38.05,seguindo,normal,2.7756,3.8679,-0.6816,-1.2558,-1.2558,0.0514,-0.5742,0.5,8.3349,0.7647,0.37,2.8954,3.5,-0.0292
38.1,seguindo,normal,2.7845,3.8605,-0.6795,-1.3016,-1.3016,0.0527,-0.6221,0.5,8.329,0.8817,0.37,2.8977,3.45,-0.025
38.15,seguindo,normal,2.7984,3.8494,-0.6813,-1.3271,-1.3271,0.0116,-0.6458,0.5,8.3195,0.8817,0.37,2.8977,3.45,-0.018
38.2,seguindo,normal,2.8079,3.842,-0.6843,-1.3455,-1.3455,-0.0313,-0.6612,0.5,8.313,0.8817,0.37,2.8977,3.45,-0.013
38.25,seguindo,normal,2.8222,3.8313,-0.6938,-1.3753,-1.3753,-0.1168,-0.6815,0.5,8.303,0.8817,0.37,2.8977,3.45,-0.0042
38.3,seguindo,normal,2.8318,3.8241,-0.7019,-1.4284,-1.4284,-0.1743,-0.7265,0.5,8.2964,1.1736,1.0,2.9774,2.8081,0.0016
38.35,seguindo,normal,2.8458,3.8139,-0.7191,-1.4408,-1.4408,-0.253,-0.7217,0.5,8.2866,1.1736,1.0,2.9774,2.8081,0.0103
38.4,seguindo,normal,2.8551,3.8071,-0.7324,-1.449,-1.449,-0.2903,-0.7166,0.5,8.2802,1.1736,1.0,2.9774,2.8081,0.016
38.45,seguindo,normal,2.8689,3.7972,-0.7573,-1.4616,-1.4616,-0.3826,-0.7042,0.5,8.2705,1.1736,1.0,2.9774,2.8081,0.0257
38.5,seguindo,normal,2.878,3.7905,-0.7758,-1.47,-1.47,-0.4344,-0.6942,0.5,8.2642,1.1736,1.0,2.9774,2.8081,0.0321
38.55,seguindo,normal,2.8916,3.7806,-0.8087,-1.4699,-1.4699,-0.5087,-0.6612,0.5,8.2548,1.3856,1.0,2.9947,2.7627,0.0417
38.6,seguindo,normal,2.9005,3.7739,-0.8326,-1.4779,-1.4779,-0.5673,-0.6454,0.5,8.2487,1.3856,1.0,2.9947,2.7627,0.048
38.65,seguindo,normal,2.9137,3.7638,-0.8719,-1.4901,-1.4901,-0.6262,-0.6181,0.5,8.2398,1.3856,1.0,2.9947,2.7627,0.0573
38.7,seguindo,normal,2.9224,3.757,-0.8997,-1.4982,-1.4982,-0.6589,-0.5985,0.5,8.234,1.3856,1.0,2.9947,2.7627,0.0639
38.75,seguindo,normal,2.9349,3.7466,-0.9438,-1.5101,-1.5101,-0.713,-0.5663,0.5,8.2258,1.3856,1.0,2.9947,2.7627,0.0734
38.8,seguindo,normal,2.943,3.7396,-0.9743,-1.4804,-1.4804,-0.7376,-0.5061,0.5,8.2207,1.157,1.0,3.0392,2.679,0.0795
38.85,seguindo,normal,2.9548,3.7288,-1.0209,-1.4906,-1.4906,-0.7711,-0.4697,0.5,8.2134,1.157,1.0,3.0392,2.679,0.0882
38.9,seguindo,normal,2.9625,3.7214,-1.0525,-1.4973,-1.4973,-0.7792,-0.4449,0.5,8.2088,1.157,1.0,3.0392,2.679,0.0937
38.95,seguindo,normal,2.9735,3.71,-1.1006,-1.5072,-1.5072,-0.7972,-0.4066,0.5,8.2025,1.157,1.0,3.0392,2.679,0.1023
39.0,seguindo,normal,2.9806,3.7022,-1.1332,-1.5136,-1.5136,-0.8068,-0.3805,0.5,8.1986,1.157,1.0,3.0392,2.679,0.1078
39.05,seguindo,normal,2.9909,3.6902,-1.1825,-1.7638,-1.7638,-0.8173,-0.5813,0.5,8.1932,3.5422,0.37,2.9049,3.2501,0.1157
39.1,seguindo,normal,2.9975,3.682,-1.2158,-1.782,-1.782,-0.8268,-0.5661,0.5,8.19,3.5422,0.37,2.9049,3.2501,0.1206
39.15,seguindo,normal,3.0068,3.6693,-1.2658,-1.8093,-1.8093,-0.8316,-0.5435,0.5,8.1858,3.5422,0.37,2.9049,3.2501,0.1275
39.2,seguindo,normal,3.0126,3.6606,-1.299,-1.8275,-1.8275,-0.8322,-0.5285,0.5,8.1835,3.5422,0.37,2.9049,3.2501,0.1321
39.25,seguindo,normal,3.0206,3.6467,-1.346,-1.8547,-1.8547,-0.8068,-0.5087,0.5,8.181,3.5422,0.37,2.9049,3.2501,0.1381
39.3,seguindo,normal,3.0255,3.6371,-1.3761,-1.8341,-1.8341,-0.7808,-0.458,0.5,8.18,7.8331,0.37,2.9076,3.2001,0.1416
39.35,seguindo,normal,3.032,3.622,-1.4193,-1.8574,-1.8574,-0.7359,-0.4381,0.5,8.1794,7.8331,0.37,2.9076,3.2001,0.1461
39.4,seguindo,normal,3.0359,3.6118,-1.4473,-1.8728,-1.8728,-0.7186,-0.4255,0.5,8.1795,7.8331,0.37,2.9076,3.2001,0.1488
39.45,seguindo,normal,3.041,3.5958,-1.4871,-1.8959,-1.8959,-0.6782,-0.4088,0.5,8.1806,7.8331,0.37,2.9076,3.2001,0.1524
39.5,seguindo,normal,3.0439,3.5848,-1.5126,-1.8669,-1.8669,-0.6534,-0.3542,0.5,8.1819,182.5749,0.37,2.9114,3.1502,0.1543
39.55,seguindo,normal,3.0479,3.569,-1.5534,-1.886,-1.886,-0.6589,-0.3326,0.5,8.1841,182.5749,0.37,2.9114,3.1502,0.1568
39.6,seguindo,normal,3.0502,3.5587,-1.5811,-1.8985,-1.8985,-0.6848,-0.3174,0.5,8.1858,182.5749,0.37,2.9114,3.1502,0.1582
39.65,seguindo,normal,3.0531,3.5427,-1.6233,-1.9174,-1.9174,-0.6988,-0.2942,0.5,8.189,182.5749,0.37,2.9114,3.1502,0.1601
39.7,seguindo,normal,3.0547,3.5319,-1.6513,-1.8813,-1.8813,-0.7005,-0.23,0.5,8.1915,8.0557,0.37,2.9162,3.1004,0.161
39.75,seguindo,normal,3.0565,3.5156,-1.6931,-1.8966,-1.8966,-0.7,-0.2035,0.5,8.196,8.0557,0.37,2.9162,3.1004,0.1617
39.8,seguindo,normal,3.0572,3.5046,-1.7204,-1.9064,-1.9064,-0.6842,-0.186,0.5,8.1995,8.0557,0.37,2.9162,3.1004,0.1618
39.85,seguindo,normal,3.0577,3.4879,-1.7605,-1.9208,-1.9208,-0.6771,-0.1603,0.5,8.2054,8.0557,0.37,2.9162,3.1004,0.1615
39.9,seguindo,normal,3.0576,3.4767,-1.7866,-1.8779,-1.8779,-0.6643,-0.0913,0.5,8.2098,4.2944,0.37,2.9225,3.0507,0.1609
39.95,seguindo,normal,3.0565,3.4595,-1.8229,-1.8876,-1.8876,-0.6233,-0.0648,0.5,8.2173,4.2944,0.37,2.9225,3.0507,0.159
40.0,seguindo,normal,3.0553,3.4479,-1.8456,-1.8935,-1.8935,-0.5904,-0.0479,0.5,8.2229,4.2944,0.37,2.9225,3.0507,0.1574
