t,x,y,yaw,v_ped,wz_ped,v_ent,wz_ent,v_real,wz_real
16.2,1.8217898976998244,4.510897077077026,-1.8459228624340094,0.4842896924936482,0.38833691246800006,0.4842896924936482,0.38833691246800006,0.30075598704616985,-0.02001114588186013
16.22,1.8201860911807535,4.505099709558547,-1.8463230853488883,0.48333589596625115,0.39413311735991674,0.48333589596625115,0.39413311735991674,0.3007559870348439,-0.020011145743948227
16.24,1.818577840060749,4.4993146157813095,-1.8466560826366707,0.48333589596625115,0.39413311735991674,0.48333589596625115,0.39413311735991674,0.30022400668681404,-0.016649864389118106
16.26,1.8169674443180504,4.4935307838703356,-1.846984865309597,0.4825767682415218,0.3985725972807561,0.4825767682415218,0.3985725972807561,0.30019196367696044,-0.01643913364631509
16.28,1.815353473796547,4.487756615006516,-1.8472608623973699,0.4825767682415218,0.3985725972807561,0.4825767682415218,0.3985725972807561,0.29977461080028955,-0.013799854388641137
16.3,1.8137377847449923,4.481983274185528,-1.847534639672977,0.4825767682415218,0.3985725972807561,0.4825767682415218,0.3985725972807561,0.29975788290969524,-0.013688863780359231
16.32,1.8121205151446496,4.476210375919947,-1.8478084169465696,0.4815053479997933,0.40460020054242746,0.4815053479997933,0.40460020054242746,0.2997578829027956,-0.013688863679628696
16.34,1.8104993597691335,4.470450534574265,-1.848009298949572,0.4815053479997933,0.40460020054242746,0.4815053479997933,0.40460020054242746,0.29918187227415444,-0.010044100150119686
16.36,1.8088769072658233,4.464691399850683,-1.8482079702154233,0.48069006946053666,0.40901539238084733,0.48069006946053666,0.40901539238084733,0.2991654428985152,-0.009933563292563664
16.38,1.8072515855187048,4.458941933790407,-1.8483526323526331,0.48069006946053666,0.40901539238084733,0.48069006946053666,0.40901539238084733,0.2987391452418304,-0.007233106860493764
16.4,1.8056253584412338,4.453192932442668,-1.8484959620533752,0.49074602355930513,0.3400233761338182,0.48069006946053666,0.40901539238084733,0.2987291038876677,-0.007166485037102419
16.42,1.8039983073779084,4.447444164240672,-1.8486392917530594,0.49074602355930513,0.3400233761338182,0.49074602355930513,0.3400233761338182,0.2987291038840042,-0.00716648498421012
16.44,1.8023710293434634,4.441560536154249,-1.8492674702354452,0.49074602355930513,0.3400233761338182,0.49074602355930513,0.3400233761338182,0.3052257904434495,-0.0314089241192923
16.46,1.8007666122485595,4.4356677764731485,-1.850250015114795,0.4902595400372434,0.3444207231399326,0.4902595400372434,0.3444207231399326,0.30536359832838966,-0.04912724396748496
16.48,1.7991548608622507,4.429785295026417,-1.851182321469662,0.4902595400372434,0.3444207231399326,0.4902595400372434,0.3444207231399326,0.3049644672023501,-0.046615317743360245
16.5,1.7975374992690443,4.423904660933483,-1.8521126433371105,0.4894167379430247,0.3516657125462478,0.4894167379430247,0.3516657125462478,0.3049496510006167,-0.04651609337241835
16.52,1.7959146674945397,4.418025534052346,-1.853042965197556,0.4894167379430247,0.3516657125462478,0.4894167379430247,0.3516657125462478,0.3049496509788536,-0.04651609302227621
16.54,1.794284005047832,4.412161747260748,-1.8538934807186906,0.4894167379430247,0.3516657125462478,0.4894167379430247,0.3516657125462478,0.30431503229561285,-0.042525776056735264
16.56,1.792647995472769,4.406300473929031,-1.8547374785419695,0.4886905746104708,0.35757057072175463,0.4886905746104708,0.35757057072175463,0.3042657243216556,-0.04219989116394186
16.58,1.7910050549733294,4.4004521120158255,-1.8555149544748728,0.4886905746104708,0.35757057072175463,0.4886905746104708,0.35757057072175463,0.30373751230516793,-0.038873796645167706
16.6,1.7893573444771096,4.39460573966913,-1.8562883128956462,0.4878380674933758,0.36415258847014215,0.4886905746104708,0.35757057072175463,0.3037063528128354,-0.03866792103866485
16.62,1.7877051131331352,4.3887606433416755,-1.8570616713103876,0.4878380674933758,0.36415258847014215,0.4878380674933758,0.36415258847014215,0.3037063527950692,-0.03866792073706853
16.64,1.7860462041680372,4.382929615396939,-1.8577612684400997,0.4878380674933758,0.36415258847014215,0.4878380674933758,0.36415258847014215,0.3031207096471084,-0.03497985648560705
16.66,1.7843829332103747,4.377100665849069,-1.8584555565446306,0.4870898332369639,0.36965198972481017,0.4870898332369639,0.36965198972481017,0.3030805301822315,-0.03471440522654431
16.68,1.7827137585177084,4.3712837782568625,-1.8590869549617497,0.4870898332369639,0.36965198972481017,0.4870898332369639,0.36965198972481017,0.3025819121122483,-0.031569920855956786
16.7,1.7810407353428528,4.365468543936992,-1.8597148881112764,0.48611409200589917,0.3764777550433375,0.48611409200589917,0.3764777550433375,0.30255560124794806,-0.031396657476335355
16.72,1.7793640609199757,4.359654361310471,-1.8603428212561453,0.48611409200589917,0.3764777550433375,0.48611409200589917,0.3764777550433375,0.30255560123252767,-0.03139665724344387
16.74,1.7776815154975494,4.35385457979868,-1.8608938173006306,0.48611409200589917,0.3764777550433375,0.48611409200589917,0.3764777550433375,0.3019454614787301,-0.02754980222426987
16.76,1.7759954854020752,4.3480567315373335,-1.8614389920590348,0.48529521975599016,0.3819357703424276,0.48529521975599016,0.3819357703424276,0.3019012336196852,-0.02725873792020623
16.78,1.774304454025156,4.3422707443537725,-1.8619211051778912,0.48529521975599016,0.3819357703424276,0.48529521975599016,0.3819357703424276,0.30140186962782517,-0.024105655942819285
16.8,1.7726104684925512,4.336486170158863,-1.86239976107801,0.48529521975599016,0.3819357703424276,0.48529521975599016,0.3819357703424276,0.30137553650342264,-0.02393279500594365
16.82,1.7709137143337954,4.330702407462952,-1.8628784169747274,0.4841711852954066,0.38907107048268774,0.4841711852954066,0.38907107048268774,0.3013755364900574,-0.023932794835868586
16.84,1.769211872049215,4.324933504836816,-1.8632761354162906,0.4841711852954066,0.38907107048268774,0.4841711852954066,0.38907107048268774,0.3007345368902184,-0.01988592207815596
16.86,1.7675074392903571,4.31916640618097,-1.863667332106025,0.48395816131597563,0.3903805559093115,0.48395816131597563,0.3903805559093115,0.30068471001918046,-0.019559834486726907
16.88,1.765800270534488,4.313402771054738,-1.8640424133296538,0.48395816131597563,0.3903805559093115,0.48395816131597563,0.3903805559093115,0.30055746135035427,-0.018754061181436698
16.9,1.764090940059748,4.307639776670038,-1.8644174944846839,0.48326672458574854,0.3945437886035935,0.48326672458574854,0.3945437886035935,0.30055746102021524,-0.018754057751502583
16.92,1.7623794481147697,4.3018774238284685,-1.8647925756364108,0.48326672458574854,0.3945437886035935,0.48326672458574854,0.3945437886035935,0.300557461013922,-0.018754057586342476
16.94,1.7606643732582525,4.296124314441404,-1.8651181055171888,0.48326672458574854,0.3945437886035935,0.48326672458574854,0.3945437886035935,0.30016557673634425,-0.01627649403890298
16.96,1.758947326769961,4.290372078933977,-1.8654418105150343,0.4824944239961845,0.3990454640477198,0.4824944239961845,0.3990454640477198,0.30015188645026536,-0.016185249892275776
16.98,1.7572268814580605,4.284629693838491,-1.8657119774787263,0.4824944239961845,0.3990454640477198,0.4824944239961845,0.3990454640477198,0.2997287050655132,-0.013508348184599072
17.0,1.7555047758921527,4.27888816491918,-1.8659798804875227,0.4824944239961845,0.3990454640477198,0.4824944239961845,0.3990454640477198,0.299711535945073,-0.013395150439821377
17.02,1.7537811322153525,4.273147097563298,-1.866247783494548,0.48242948259967694,0.3994172302854016,0.48242948259967694,0.3994172302854016,0.2997115359364366,-0.013395150351258886
17.04,1.7520558148982077,4.267407294224964,-1.8665110661941842,0.48242948259967694,0.3994172302854016,0.48242948259967694,0.3994172302854016,0.2996750832467928,-0.013164134981813739
17.06,1.7503289864478513,4.261667945334461,-1.8667743488731958,0.48165385253485454,0.40378048414453155,0.48165385253485454,0.40378048414453155,0.2996750831479136,-0.013164133950583082
17.08,1.7485991565989922,4.255938124156036,-1.8669853798933775,0.48165385253485454,0.40378048414453155,0.48165385253485454,0.40378048414453155,0.29926226809742823,-0.010551551009086117
17.1,1.7468680165151773,4.250209033856855,-1.867194294649731,0.48165385253485454,0.40378048414453155,0.48165385253485454,0.40378048414453155,0.299246226567482,-0.01044573781767536
17.12,1.7451356795776602,4.244480305343457,-1.86740320940422,0.4810047125397439,0.40732811916138917,0.4810047125397439,0.40732811916138917,0.29924622656477134,-0.010445737724451787
17.14,1.743400899186383,4.23875944835443,-1.8675688777733717,0.4810047125397439,0.40732811916138917,0.4810047125397439,0.40732811916138917,0.2989049501717314,-0.008283418457577697
17.16,1.741665122403166,4.233039078649348,-1.8677333898472677,0.4802173675666755,0.41151232916070724,0.4802173675666755,0.41151232916070724,0.2988960965117072,-0.008225603694800474
17.18,1.7399269141173814,4.227327968050233,-1.867846224951791,0.4802173675666755,0.41151232916070724,0.4802173675666755,0.41151232916070724,0.2984884935809949,-0.005641755226171284
17.2,1.7381880197629451,4.221617214504961,-1.8679581289812006,0.4802173675666755,0.41151232916070724,0.4802173675666755,0.41151232916070724,0.298481404909625,-0.005595201470476438
17.22,1.7364484863630658,4.215906655584765,-1.8680700330095539,0.47903777291349525,0.4175558052986516,0.47903777291349525,0.4175558052986516,0.2984814049079414,-0.005595201417663129
17.24,1.7347061317865689,4.210209543580171,-1.8681060784966943,0.47903777291349525,0.4175558052986516,0.47903777291349525,0.4175558052986516,0.297879525408875,-0.0018022743570212214
17.26,1.7329635308226328,4.204512518814913,-1.8681415210137158,0.4781823132717677,0.4217827369511772,0.4781823132717677,0.4217827369511772,0.29787895736129877,-0.0017721258510736146
17.28,1.7312191591621997,4.198824904001575,-1.8681230860191187,0.4781823132717677,0.4217827369511772,0.4781823132717677,0.4217827369511772,0.2974550165765638,0.0009217497298541684
17.3,1.7294748923297119,4.193137257061479,-1.8681046508209913,0.4768590155232967,0.4280857576720124,0.4768590155232967,0.4280857576720124,0.2974550154985788,0.0009217599063693548
17.32,1.7277307303504552,4.187449577966451,-1.8680862156228746,0.4768590155232967,0.4280857576720124,0.4768590155232967,0.4280857576720124,0.2974550154977508,0.0009217599058364477
17.34,1.7259843212521349,4.181775903112286,-1.8679869419579922,0.4768590155232967,0.4280857576720124,0.4768590155232967,0.4280857576720124,0.2968186781920685,0.004963683244119216
17.36,1.724238475380107,4.1761020549578936,-1.8678876680135752,0.47593144790506686,0.4323465274657867,0.47593144790506686,0.4323465274657867,0.29681867650126204,0.004963697220850101
17.38,1.722491588584187,4.170437591829626,-1.8677333433426062,0.47593144790506686,0.4323465274657867,0.47593144790506686,0.4323465274657867,0.29638554287137897,0.0077162335484494676
17.4,1.7207455759520205,4.164772859211626,-1.8675790184648466,0.47593144790506686,0.4323465274657867,0.47593144790506686,0.4323465274657867,0.29638554175732695,0.0077162438879787
17.42,1.7190004375498713,4.159107857207936,-1.8674246935858612,0.47443825377293974,0.4389571810394684,0.47443825377293974,0.4389571810394684,0.29638554175456183,0.007716243949272742
17.44,1.7172536566402843,4.15345753312208,-1.8671842733743933,0.47443825377293974,0.4389571810394684,0.47443825377293974,0.4389571810394684,0.29570849590984255,0.012021010573393366
17.46,1.7155082342034738,4.1478067892851795,-1.866943852867565,0.4848116825472842,0.38407973569470877,0.4848116825472842,0.38407973569470877,0.29570849410016126,0.012021025341413506
17.48,1.7137709241929864,4.142041018464015,-1.867211744585365,0.4848116825472842,0.38407973569470877,0.4848116825472842,0.38407973569470877,0.3010911790252782,-0.013394585890003372
17.5,1.7120455555187908,4.1362702677267436,-1.8676628677452909,0.4838212288161018,0.39021425214312366,0.4848116825472842,0.38407973569470877,0.301158019707332,-0.02255615799629011
17.52,1.710317583753811,4.130500295911344,-1.8681139914573566,0.4838212288161018,0.39021425214312366,0.4838212288161018,0.39021425214312366,0.30115801986280866,-0.022556185603284578
17.54,1.7085850404213716,4.124743391905114,-1.868494374845194,0.4838212288161018,0.39021425214312366,0.4838212288161018,0.39021425214312366,0.3005979463324958,-0.019019169391876607
17.56,1.7068500879405233,4.1189879589304255,-1.8688700637711115,0.4831210513998937,0.3954045444440333,0.4831210513998937,0.3954045444440333,0.30056225992686425,-0.018784446295872347
17.58,1.7051112896673495,4.113243546999857,-1.869186061856965,0.4831210513998937,0.3954045444440333,0.4831210513998937,0.3954045444440333,0.30009035248927196,-0.015799904292668532
17.6,1.703370550463611,4.107500193496773,-1.8694991174512334,0.4831210513998937,0.3954045444440333,0.4831210513998937,0.3954045444440333,0.3000678358171813,-0.015652779713424044
17.62,1.7016280133563457,4.101757385223388,-1.8698121730429456,0.4820333906331195,0.40166289502524566,0.4820333906331195,0.40166289502524566,0.30006783580989976,-0.015652779585606843
17.64,1.6998815725667609,4.0960281371507845,-1.8700503147132057,0.4820333906331195,0.40166289502524566,0.4820333906331195,0.40166289502524566,0.2994759544143848,-0.011907083513007764
17.66,1.6981336397717903,4.090299790638825,-1.8702856482876482,0.48119919480220447,0.40627481296771206,0.48119919480220447,0.40627481296771206,0.2994545993001645,-0.011766678722125142
17.68,1.6963827998005825,4.084581545159573,-1.8704652094414997,0.48119919480220447,0.40627481296771206,0.48119919480220447,0.40627481296771206,0.29901409651459515,-0.00897805769257706
17.7,1.69463084039796,4.07886393345512,-1.870642923780015,0.48119919480220447,0.40627481296771206,0.48119919480220447,0.40627481296771206,0.2990001895957905,-0.008885716925766307
17.72,1.6928778649213083,4.073146633189267,-1.870820638116276,0.47997463847197863,0.4127773298706931,0.47997463847197863,0.4127773298706931,0.2990001895972413,-0.008885716813045362
17.74,1.6911215860830597,4.067443729866872,-1.870917603233681,0.47997463847197863,0.4127773298706931,0.47997463847197863,0.4127773298706931,0.29836061093190996,-0.004848255870249055
17.76,1.6893647040774418,4.0617411161497134,-1.8710135500836171,0.4790671196501445,0.41740854912167086,0.4790671196501445,0.41740854912167086,0.29835565014247295,-0.00479734249680877
17.78,1.6876056281454517,4.056048803658658,-1.8710511721229734,0.4790671196501445,0.41740854912167086,0.4790671196501445,0.41740854912167086,0.29789582755692395,-0.0018811019678155862
17.8,1.685846309908081,4.05035661085345,-1.871088484623085,0.4790671196501445,0.41740854912167086,0.4790671196501445,0.41740854912167086,0.2978936873786063,-0.0018656250055815568
17.82,1.6840867792819818,4.044664483696773,-1.8711257971228028,0.4833549848030447,0.3940195638024328,0.4833549848030447,0.3940195638024328,0.2978936873784087,-0.0018656249858862003
17.84,1.6823353909944447,4.038921541589174,-1.871455982302679,0.4833549848030447,0.3940195638024328,0.4833549848030447,0.3940195638024328,0.3002030353983966,-0.01650925899381352
17.86,1.680582106640067,4.033179177919817,-1.8717861683825443,0.48259794638214365,0.3984507123135137,0.48259794638214365,0.3984507123135137,0.3002030418668886,-0.016509303993262132
17.88,1.678825468518228,4.027446558120946,-1.8720636189719995,0.48259794638214365,0.3984507123135137,0.48259794638214365,0.3984507123135137,0.29978620402508105,-0.013872529472758483
17.9,1.6770671392429128,4.021714799460251,-1.872338909673461,0.48137376188387815,0.4053224587254095,0.48137376188387815,0.4053224587254095,0.2997698249694463,-0.013764535073080024
17.92,1.6753072321344176,4.0159835250685365,-1.8726142003725104,0.48137376188387815,0.4053224587254095,0.48137376188387815,0.4053224587254095,0.29976982496427435,-0.01376453495246295
17.94,1.6735434375599652,4.010267266148224,-1.872805884545411,0.48137376188387815,0.4053224587254095,0.48137376188387815,0.4053224587254095,0.29910945883121065,-0.009584208645030606
17.96,1.6717784365469222,4.004551698913138,-1.872995521942946,0.48047368456906264,0.41016395663962246,0.48047368456906264,0.41016395663962246,0.29909420503761075,-0.009481869876748686
17.98,1.6700106837315665,3.9988468371273114,-1.873125488451879,0.48047368456906264,0.41016395663962246,0.48047368456906264,0.41016395663962246,0.2986235004633218,-0.0064983254466578775
18.0,1.6682421438955914,3.9931423920265203,-1.8732543742714054,0.48047368456906264,0.41016395663962246,0.48047368456906264,0.41016395663962246,0.298615250194004,-0.006444290976315296
18.02,1.6664728688522117,3.9874381749128514,-1.8733832600896776,0.4792464158916862,0.4165055372329995,0.4792464158916862,0.4165055372329995,0.2986152501924591,-0.0064442909136099
18.04,1.6647006484693736,3.9817480666650487,-1.873432765395122,0.4792464158916862,0.4165055372329995,0.4792464158916862,0.4165055372329995,0.2979853056656508,-0.0024752652722171394
18.06,1.6629281013285964,3.9760580883982453,-1.8734815375201606,0.47790396947634967,0.4231315699178518,0.47790396947634967,0.4231315699178518,0.29798395948009543,-0.0024386062519310935
18.08,1.6611528973510097,3.9703828659079825,-1.8734458616401704,0.47790396947634967,0.4231315699178518,0.47790396947634967,0.4231315699178518,0.29731927063354496,0.0017837939995102683
18.1,1.6593778958132834,3.9647075801355194,-1.8734101854706355,0.47790396947634967,0.4231315699178518,0.47790396947634967,0.4231315699178518,0.2973192688762446,0.0017838084767404765
18.12,1.6576030967491584,3.9590322310414257,-1.8733745093008276,0.47696676716799147,0.4275826542678961,0.47696676716799147,0.4275826542678961,0.2973192688754427,0.0017838084903965368
18.14,1.6558268907185432,3.9533667451722225,-1.8732817139400617,0.47696676716799147,0.4275826542678961,0.47696676716799147,0.4275826542678961,0.2968696599407546,0.004639768038294899
18.16,1.6540512104019596,3.9477010945353386,-1.8731889183654085,0.4759955997800229,0.43205579563607255,0.4759955997800229,0.43205579563607255,0.2968696587979626,0.004639778732662513
18.18,1.652274425875377,3.942045316995779,-1.8730383608403287,0.4759955997800229,0.43205579563607255,0.4759955997800229,0.43205579563607255,0.2964151768672154,0.007527876253987814
18.2,1.6504984928642499,3.9363892720440075,-1.8728878030990257,0.4759955997800229,0.43205579563607255,0.4759955997800229,0.43205579563607255,0.296415175709996,0.0075278870651508895
18.22,1.6487234114346279,3.9307329597759137,-1.8727372453564015,0.4752272878450264,0.43550066571401386,0.4752272878450264,0.43550066571401386,0.296415175707899,0.0075278871312091595
18.24,1.6469479152477053,3.9250841545158606,-1.8725419480151682,0.4752272878450264,0.43550066571401386,0.4752272878450264,0.43550066571401386,0.29606328536219406,0.009764867061668112
18.26,1.6451735222690198,3.919435002638797,-1.872346650496953,0.4807061624344507,0.40828319341721026,0.4807061624344507,0.40828319341721026,0.29606328450572156,0.009764875910754506
18.28,1.6434100637642066,3.913725267512108,-1.8724980632902664,0.4807061624344507,0.40828319341721026,0.4807061624344507,0.40828319341721026,0.29879282586412925,-0.007570639665666229
18.3,1.6416457408357554,3.908015799275005,-1.872649477141297,0.4794000982605024,0.4147542143169085,0.4807061624344507,0.40828319341721026,0.2987928335249451,-0.007570692551528585
18.32,1.6398805534349379,3.902306598246318,-1.872800890990808,0.4794000982605024,0.4147542143169085,0.4794000982605024,0.4147542143169085,0.2987928335233593,-0.0075706924755560255
18.34,1.6381122258464258,3.896611882704784,-1.872870947802349,0.4794000982605024,0.4147542143169085,0.4794000982605024,0.4147542143169085,0.29814747843678235,-0.0035028405770521544
18.36,1.636343451924249,3.8909173643192667,-1.8729401207824325,0.47855469647457094,0.41950623626045935,0.47855469647457094,0.41950623626045935,0.2981446831270362,-0.003458649004173327
18.38,1.6345726195901256,3.885233283670581,-1.8729500544344746,0.47855469647457094,0.41950623626045935,0.47855469647457094,0.41950623626045935,0.2976769220830695,-0.0004966826021024601
18.4,1.6328017181072714,3.8795492275990386,-1.87295982736863,0.47855469647457094,0.41950623626045935,0.47855469647457094,0.41950623626045935,0.29767677725351843,-0.0004886467077747196
18.42,1.6310307610746184,3.8738651888347126,-1.8729696003026994,0.4772547199166173,0.42596051443928795,0.4772547199166173,0.42596051443928795,0.29767677725115055,-0.0004886467034669674
18.44,1.6292574229117356,3.868195455225634,-1.8728971128896426,0.4772547199166173,0.42596051443928795,0.4772547199166173,0.42596051443928795,0.2970294911193697,0.0036243706528438996
18.46,1.6274844957084011,3.862525593131731,-1.8728246251925569,0.47637778037948475,0.4301783926744866,0.47637778037948475,0.4301783926744866,0.29702948941226265,0.0036243848542839236
18.48,1.6257104506403803,3.8568649974008826,-1.8726980725378832,0.47637778037948475,0.4301783926744866,0.47637778037948475,0.4301783926744866,0.2966040286791041,0.006327632733682666
18.5,1.6239371219261676,3.8512041772352243,-1.872571519677478,0.47637778037948475,0.4301783926744866,0.47637778037948475,0.4301783926744866,0.29660402760488763,0.006327643020265363
18.52,1.6221645096192998,3.845543132695158,-1.8724449668165777,0.4749228786537269,0.43666657663964503,0.4749228786537269,0.43666657663964503,0.29660402759855636,0.006327643045012234
18.54,1.6203902222746143,3.839896518228511,-1.8722340758263414,0.4749228786537269,0.43666657663964503,0.4749228786537269,0.43666657663964503,0.2959406634633844,0.010544549511815274
18.56,1.6186171257596964,3.8342495297523795,-1.8720231845451585,0.47387948723063833,0.44093813214196137,0.47387948723063833,0.44093813214196137,0.2959406617076261,0.010544564059145282
18.58,1.6168436137751196,3.828611980998662,-1.8717558103566454,0.47387948723063833,0.44093813214196137,0.47387948723063833,0.44093813214196137,0.2954966188892133,0.01336870942565433
18.6,1.615071609164918,3.8229739582865205,-1.8714884359555273,0.47387948723063833,0.44093813214196137,0.47387948723063833,0.44093813214196137,0.29549661775215924,0.013368720055904193
18.62,1.613301112081182,3.8173354619873634,-1.871221061552701,0.4728004442595963,0.44467985804464516,0.4728004442595963,0.44467985804464516,0.2954966177434519,0.013368720141316022
18.64,1.611530657994452,3.811705392418666,-1.8709024554657956,0.4728004442595963,0.44467985804464516,0.4728004442595963,0.44467985804464516,0.2950940147715393,0.015930304345268882
18.66,1.6097619977488822,3.806074759086815,-1.8705838491798004,0.47841502871087455,0.41817187768813885,0.47841502871087455,0.41817187768813885,0.29509401375668287,0.015930314299761668
18.68,1.608004926587638,3.8003842500723133,-1.8706067391279333,0.47841502871087455,0.41817187768813885,0.47841502871087455,0.41817187768813885,0.2977800862625053,-0.0011444974066465963
18.7,1.6062477252534546,3.794693781095262,-1.8706296301206098,0.47841502871087455,0.41817187768813885,0.47841502871087455,0.41817187768813885,0.2977800938093473,-0.0011445496338247341
18.72,1.6044903936591774,3.789003352343758,-1.870652521112758,0.47702622544001405,0.4247434073392686,0.47702622544001405,0.4247434073392686,0.29778009381165055,-0.0011445496074125284
18.74,1.602730511364038,3.7833276218465013,-1.870590989647584,0.47702622544001405,0.4247434073392686,0.47702622544001405,0.4247434073392686,0.2971157281693239,0.003076573258697989
18.76,1.6009709782785804,3.777651783117989,-1.8705294578929819,0.4760945651887381,0.4294100092030989,0.4760945651887381,0.4294100092030989,0.2971157264050765,0.003076587730110399
18.78,1.5992100887701184,3.7719861683330507,-1.8704084447580682,0.4760945651887381,0.4294100092030989,0.4760945651887381,0.4294100092030989,0.2966476139813331,0.006050656745682077
18.8,1.5974498848636571,3.7663203405317103,-1.8702874314028777,0.47461231073449184,0.4361344605193161,0.4760945651887381,0.4294100092030989,0.296647612778043,0.006050667759527468
18.82,1.5956903666110103,3.760654299763702,-1.8701664180470405,0.47461231073449184,0.4361344605193161,0.47461231073449184,0.4361344605193161,0.29664761277537066,0.006050667791857163
18.84,1.5939290265051007,3.755003194795159,-1.8699581890379118,0.47461231073449184,0.4361344605193161,0.47461231073449184,0.4361344605193161,0.2959615952035789,0.010411450456438098
18.86,1.5921688631311013,3.7493517232347227,-1.869749959729919,0.47365778645393347,0.4402643853509787,0.47365778645393347,0.4402643853509787,0.2959615933765357,0.01041146539964033
18.88,1.5904083166007756,3.74370928145588,-1.8694876293900478,0.47365778645393347,0.4402643853509787,0.47365778645393347,0.4402643853509787,0.2955362639045904,0.013116516993561258
18.9,1.5886492502910987,3.738066378056454,-1.8692252988437923,0.47365778645393347,0.4402643853509787,0.47365778645393347,0.4402643853509787,0.2955362628218989,0.013116527312773409
18.92,1.5868916643481252,3.7324230133944867,-1.8689629682962317,0.4720482904003819,0.446854590410097,0.4720482904003819,0.446854590410097,0.29553626281248874,0.013116527378029989
18.94,1.5851330263743943,3.726794361437433,-1.8686132592754714,0.4720482904003819,0.446854590410097,0.4720482904003819,0.446854590410097,0.2948496666790385,0.017485451038013283
18.96,1.5833763568684056,3.7211650948608566,-1.868263549954724,0.47096427067327395,0.45105279812911936,0.47096427067327395,0.45105279812911936,0.29484966484392827,0.017485466037370594
18.98,1.581620014114079,3.7155450058414807,-1.8678574479098748,0.47096427067327395,0.45105279812911936,0.47096427067327395,0.45105279812911936,0.2944067783543106,0.02030510224245762
19.0,1.5798659538103987,3.7099242040625056,-1.867451345652019,0.47096427067327395,0.45105279812911936,0.47096427067327395,0.45105279812911936,0.29440677721257946,0.020305112892793787
19.02,1.5781141762719195,3.70430269041936,-1.867045243391694,0.46856898256471713,0.45917261110165886,0.46856898256471713,0.45917261110165886,0.29440677719947356,0.020305113016250587
19.04,1.57636137978535,3.6987000010477775,-1.8665266066612929,0.46856898256471713,0.45917261110165886,0.46856898256471713,0.45917261110165886,0.2935235242607337,0.025931836520055037
19.06,1.5746114892598728,3.693096403426455,-1.866007969559117,0.4684915255736815,0.4585680357280472,0.4684915255736815,0.4585680357280472,0.29352352185492214,0.0259318551087967
19.08,1.5728646735156557,3.6874909097849584,-1.8654950319785024,0.4684915255736815,0.4585680357280472,0.4684915255736815,0.4585680357280472,0.2935682382730868,0.025646879030727925
19.1,1.5711207332727377,3.681884520870537,-1.8649820944178839,0.4684915255736815,0.4585680357280472,0.4684915255736815,0.4585680357280472,0.2935682383646288,0.025646878030923123
19.12,1.5693796689870865,3.676277238161472,-1.8644691568545984,0.4665504186836005,0.4649097610288443,0.4665504186836005,0.4649097610288443,0.2935682383456641,0.02564687816427657
19.14,1.567638827085732,3.670684514012947,-1.8638671725126712,0.4665504186836005,0.4649097610288443,0.4665504186836005,0.4649097610288443,0.29286982572044584,0.030099217096358297
19.16,1.5659013522019238,3.665090742967116,-1.8632651878647963,0.4753439577339858,0.4285943461399534,0.4753439577339858,0.4285943461399534,0.2928698238340798,0.030099232393743878
19.18,1.5641812352829418,3.659412671254634,-1.86314058444937,0.4753439577339858,0.4285943461399534,0.4753439577339858,0.4285943461399534,0.29664499231849356,0.0062301707713154015
19.2,1.5624623009281473,3.6537339398965663,-1.863021072005875,0.4753439577339858,0.4285943461399534,0.4753439577339858,0.4285943461399534,0.2966594223735306,0.005975622174747691
19.22,1.5607440452648051,3.6480550031450525,-1.8629015595617813,0.4738706421746733,0.4350620535946844,0.4738706421746733,0.4350620535946844,0.2966594223697547,0.005975622204690407
19.24,1.559023932657982,3.6423905182109584,-1.8626975576984497,0.4738706421746733,0.4350620535946844,0.4738706421746733,0.4350620535946844,0.29599483504249063,0.010200093166579322
19.26,1.5573049756232744,3.6367256825347947,-1.8624935555452602,0.4730312766711734,0.43955708191931464,0.4730312766711734,0.43955708191931464,0.29599483325345805,0.010200107659473283
19.28,1.555585459573649,3.631070379949018,-1.8622325755161662,0.4730312766711734,0.43955708191931464,0.4730312766711734,0.43955708191931464,0.2955468777605993,0.013049001454701614
19.3,1.5538674194801427,3.6254146288280564,-1.8619715952748714,0.4714407303935503,0.4465541036997308,0.4730312766711734,0.43955708191931464,0.29554687659131285,0.013049012064736687
19.32,1.5521508554847077,3.619758429525313,-1.8617106150323197,0.4714407303935503,0.4465541036997308,0.4714407303935503,0.4465541036997308,0.2955468765812766,0.013049012127586416
19.34,1.5504329946817457,3.6141176857390227,-1.8613579406577612,0.4714407303935503,0.4465541036997308,0.4714407303935503,0.4465541036997308,0.2948263734850087,0.01763371872792778
19.36,1.5487171233009405,3.608476336508211,-1.861005265972296,0.47051132128428524,0.45051047467562283,0.47051132128428524,0.45051047467562283,0.29482637152842417,0.01763373427325947
19.38,1.5470016542375866,3.602843444537599,-1.8606003349103684,0.47051132128428524,0.45051047467562283,0.47051132128428524,0.45051047467562283,0.29441597298681665,0.020246553096381778
19.4,1.5452884662254647,3.597209858411207,-1.8601954036490718,0.4689001840010756,0.45707093518892805,0.47051132128428524,0.45051047467562283,0.2944159719188131,0.020246563064830067
19.42,1.5435775595694199,3.5915755790235497,-1.8597904723862495,0.4689001840010756,0.45707093518892805,0.4689001840010756,0.45707093518892805,0.2944159718997329,0.020246563141109897
19.44,1.541866255385047,3.5859557879008066,-1.859297982325612,0.4689001840010756,0.45707093518892805,0.4689001840010756,0.45707093518892805,0.293728676990841,0.024624503031878655
