t,x,y,yaw,dist
5.7439,2.6842,3.95447,-1.14847,8.39362
5.7646,2.68682,3.94889,-1.14979,8.39289
5.7839,2.68943,3.94331,-1.15112,8.39218
5.8038,2.69204,3.93772,-1.15245,8.39148
5.824,2.69463,3.93214,-1.15378,8.39079
5.8439,2.69723,3.92655,-1.15511,8.39011
5.8638,2.69981,3.92095,-1.15644,8.38945
5.8841,2.70239,3.91535,-1.15779,8.38879
5.9039,2.70496,3.90975,-1.15914,8.38815
5.9244,2.70752,3.90414,-1.16049,8.38753
5.9441,2.71008,3.89853,-1.16183,8.38691
5.9644,2.71263,3.89292,-1.16318,8.38631
5.9841,2.71517,3.8873,-1.16453,8.38572
6.0039,2.7177,3.88168,-1.16588,8.38514
6.0246,2.72023,3.87605,-1.16723,8.38458
6.0441,2.72275,3.87043,-1.16858,8.38403
6.0641,2.72526,3.86479,-1.16993,8.38349
6.084,2.72776,3.85916,-1.17124,8.38297
6.1039,2.73025,3.85353,-1.17255,8.38246
6.1242,2.73273,3.84789,-1.17387,8.38196
6.1438,2.73521,3.84225,-1.17518,8.38148
6.1645,2.73767,3.83661,-1.17649,8.381
6.184,2.74014,3.83096,-1.17782,8.38054
6.2041,2.74259,3.82531,-1.17915,8.38009
6.2242,2.74504,3.81965,-1.18048,8.37966
6.2444,2.74748,3.814,-1.18181,8.37924
6.2644,2.74992,3.80833,-1.18314,8.37883
6.2843,2.75234,3.80267,-1.18447,8.37843
6.304,2.75476,3.797,-1.1858,8.37804
6.324,2.75717,3.79133,-1.18712,8.37767
6.3441,2.75957,3.78566,-1.18845,8.37731
6.364,2.76197,3.77998,-1.18978,8.37696
6.3842,2.76436,3.7743,-1.19111,8.37663
6.4044,2.76674,3.76862,-1.19244,8.37631
6.4243,2.76911,3.76293,-1.19377,8.376
6.4447,2.77148,3.75724,-1.19509,8.3757
6.4648,2.77383,3.75154,-1.19642,8.37542
6.4839,2.77618,3.74585,-1.19775,8.37515
6.5038,2.77853,3.74015,-1.19908,8.37489
6.5246,2.78086,3.73445,-1.20041,8.37465
6.5442,2.78319,3.72874,-1.20174,8.37442
6.5641,2.78551,3.72303,-1.20306,8.3742
