t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
24.6,seguindo,2.9266,-0.0597,-0.5842,0.3032,0.8874,0.5,5.0223,inf,-0.0754
24.65,seguindo,2.9341,-0.0679,-0.5488,0.3254,0.8742,0.5,5.0236,inf,-0.0824
24.7,seguindo,2.9391,-0.0733,-0.5235,0.3403,0.8638,0.5,5.0244,inf,-0.0869
24.75,seguindo,2.9463,-0.0812,-0.4805,0.3625,0.843,0.5,5.0258,inf,-0.0936
24.8,seguindo,2.951,-0.0863,-0.45,0.3772,0.8272,0.5,5.0266,inf,-0.098
24.851,seguindo,2.9581,-0.0941,-0.3997,0.3995,0.7992,0.5,5.0279,inf,-0.1045
24.9,seguindo,2.9629,-0.0991,-0.3646,0.4144,0.779,0.5,5.0286,inf,-0.1087
24.95,seguindo,2.9701,-0.1064,-0.3094,0.4365,0.7459,0.5,5.0295,inf,-0.1148
25.0,seguindo,2.975,-0.111,-0.2718,0.4515,0.7234,0.5,5.0299,inf,-0.001
25.05,seguindo,2.982,-0.1178,-0.212,0.435,0.647,0.5,5.0325,inf,0.001
25.1,seguindo,2.9867,-0.1221,-0.1709,0.4515,0.6224,0.5,5.0327,inf,-0.0049
25.15,seguindo,2.9941,-0.1282,-0.1095,0.4761,0.5856,0.5,5.0325,inf,-0.0135
25.2,seguindo,2.9992,-0.132,-0.0687,0.4924,0.5611,0.5,5.032,inf,-0.0192
25.25,seguindo,3.0073,-0.1373,-0.0078,0.5275,0.5353,0.5,5.0198,inf,-0.0444
25.3,seguindo,3.0129,-0.1405,0.0326,0.5415,0.5089,0.5,5.0186,inf,-0.0496
25.35,seguindo,3.0215,-0.1449,0.0929,0.5624,0.4695,0.5,5.0162,inf,-0.0571
25.4,seguindo,3.0275,-0.1475,0.1328,0.5762,0.4433,0.5,5.0142,inf,-0.0619
25.45,seguindo,3.0366,-0.1509,0.1923,0.6173,0.425,0.5,5.0162,inf,-0.0773
25.5,seguindo,3.0429,-0.1529,0.2317,0.6308,0.3991,0.5,5.0136,inf,-0.0816
25.551,seguindo,3.0525,-0.1552,0.2901,0.6611,0.371,0.5,5.0091,inf,-0.0876
25.6,seguindo,3.059,-0.1564,0.3285,0.6728,0.3443,0.5,5.0057,inf,-0.0913
25.65,seguindo,3.0689,-0.1577,0.3856,0.69,0.3045,0.5,5.0002,inf,-0.0965
25.7,seguindo,3.0756,-0.1582,0.4233,0.7013,0.278,0.5,4.9962,inf,-0.0997
25.75,seguindo,3.0858,-0.1583,0.479,0.7589,0.2798,0.5,4.9847,inf,-0.1142
25.8,seguindo,3.0926,-0.158,0.5153,0.7558,0.2404,0.5,4.98,1.0242,-0.1167
25.85,seguindo,3.1029,-0.1568,0.5688,0.7618,0.193,0.5,4.9726,1.0242,-0.1199
25.9,seguindo,3.11,-0.1554,0.6022,0.7655,0.1633,0.5,4.967,1.0242,-0.1215
25.95,seguindo,3.1207,-0.1523,0.6488,0.7706,0.1218,0.5,4.9578,1.0242,-0.1232
26.0,seguindo,3.128,-0.1496,0.6773,0.7737,0.0963,0.5,4.951,1.0242,-0.1237
26.05,seguindo,3.1389,-0.1448,0.7176,0.7609,0.0432,0.5,4.9441,2.142,-0.0607
26.1,seguindo,3.1462,-0.141,0.7428,0.763,0.0202,0.5,4.9365,2.142,-0.0602
26.15,seguindo,3.1573,-0.1346,0.7784,0.7659,-0.0125,0.5,4.9245,2.142,-0.0587
26.2,seguindo,3.1648,-0.13,0.801,0.7676,-0.0334,0.5,4.9162,2.142,-0.0574
