t_wall,topic,vx,wz,px,py,extra
1787279212.443,odom,0.0000,0.0000,6.140,10.000,
1787279212.464,odom,0.0000,0.0000,6.140,10.000,
1787279212.474,/auto_vel_raw,0.0000,0.0000,,,
1787279212.483,odom,0.0000,0.0000,6.140,10.000,
1787279212.503,odom,0.0000,0.0000,6.140,10.000,
1787279212.523,odom,0.0000,0.0000,6.140,10.000,
1787279212.524,/auto_vel_raw,0.0000,0.0000,,,
1787279212.545,odom,0.0000,0.0000,6.140,10.000,
1787279212.563,odom,0.0000,0.0000,6.140,10.000,
1787279212.574,/auto_vel_raw,0.0000,0.0000,,,
1787279212.583,odom,0.0000,0.0000,6.140,10.000,
1787279212.604,odom,0.0000,0.0000,6.140,10.000,
1787279212.624,odom,0.0000,0.0000,6.140,10.000,
1787279212.624,/auto_vel_raw,0.0000,0.0000,,,
1787279212.646,odom,0.0000,0.0000,6.140,10.000,
1787279212.676,odom,0.0000,0.0000,6.140,10.000,
1787279212.691,/auto_vel_raw,0.0000,0.0000,,,
1787279212.700,odom,0.0000,0.0000,6.140,10.000,
1787279212.719,odom,0.0000,0.0000,6.140,10.000,
1787279212.739,/auto_vel_raw,0.0000,0.0000,,,
1787279212.740,odom,0.0000,0.0000,6.140,10.000,
1787279212.759,odom,0.0000,0.0000,6.140,10.000,
1787279212.779,odom,0.0000,0.0000,6.140,10.000,
1787279212.790,/auto_vel_raw,0.0000,0.0000,,,
1787279212.798,odom,0.0000,0.0000,6.140,10.000,
1787279212.821,odom,0.0000,0.0000,6.140,10.000,
1787279212.841,odom,0.0000,0.0000,6.140,10.000,
1787279212.843,/auto_vel_raw,0.0000,0.0000,,,
1787279212.861,odom,0.0000,0.0000,6.140,10.000,
1787279212.885,odom,0.0000,0.0000,6.140,10.000,
1787279212.894,/auto_vel_raw,0.0000,0.0000,,,
1787279212.904,odom,0.0000,0.0000,6.140,10.000,
1787279212.924,odom,0.0000,0.0000,6.140,10.000,
1787279212.944,odom,0.0000,0.0000,6.140,10.000,
