t_wall,topic,vx,wz,px,py,extra
1787273759.113,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.115,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.128,odom,0.0000,0.0000,6.140,10.000,
1787273759.139,/auto_vel_raw,0.0000,0.0000,,,
1787273759.148,odom,0.0000,0.0000,6.140,10.000,
1787273759.150,/auto_vel,0.0000,0.0000,,,
1787273759.150,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.152,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.152,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.167,odom,0.0000,0.0000,6.140,10.000,
1787273759.188,odom,0.0000,0.0000,6.140,10.000,
1787273759.189,/auto_vel_raw,0.0000,0.0000,,,
1787273759.211,odom,0.0000,0.0000,6.140,10.000,
1787273759.221,/auto_vel,0.0000,0.0000,,,
1787273759.221,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.223,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.224,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.231,odom,0.0000,0.0000,6.140,10.000,
1787273759.241,/auto_vel_raw,0.0000,0.0000,,,
1787273759.251,odom,0.0000,0.0000,6.140,10.000,
1787273759.255,/auto_vel,0.0000,0.0000,,,
1787273759.256,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.257,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.258,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.270,odom,0.0000,0.0000,6.140,10.000,
1787273759.293,/auto_vel_raw,0.0000,0.0000,,,
1787273759.294,odom,0.0000,0.0000,6.140,10.000,
1787273759.296,/auto_vel,0.0000,0.0000,,,
1787273759.297,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.297,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.298,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.313,odom,0.0000,0.0000,6.140,10.000,
1787273759.334,odom,0.0000,0.0000,6.140,10.000,
1787273759.343,/auto_vel_raw,0.0000,0.0000,,,
1787273759.354,odom,0.0000,0.0000,6.140,10.000,
1787273759.355,/auto_vel,0.0000,0.0000,,,
1787273759.356,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.356,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.357,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.373,odom,0.0000,0.0000,6.140,10.000,
1787273759.394,odom,0.0000,0.0000,6.140,10.000,
1787273759.395,/auto_vel_raw,0.0000,0.0000,,,
1787273759.397,/auto_vel,0.0000,0.0000,,,
1787273759.397,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.398,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.400,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.415,odom,0.0000,0.0000,6.140,10.000,
1787273759.434,odom,0.0000,0.0000,6.140,10.000,
1787273759.446,/auto_vel_raw,0.0000,0.0000,,,
1787273759.456,odom,0.0000,0.0000,6.140,10.000,
1787273759.458,/auto_vel,0.0000,0.0000,,,
1787273759.458,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.460,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.460,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.475,odom,0.0000,0.0000,6.140,10.000,
1787273759.494,odom,0.0000,0.0000,6.140,10.000,
1787273759.496,/auto_vel_raw,0.0000,0.0000,,,
1787273759.520,odom,0.0000,0.0000,6.140,10.000,
1787273759.527,/auto_vel,0.0000,0.0000,,,
1787273759.528,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.529,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.531,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.539,odom,0.0000,0.0000,6.140,10.000,
1787273759.549,/auto_vel_raw,0.0000,0.0000,,,
1787273759.559,odom,0.0000,0.0000,6.140,10.000,
1787273759.561,/auto_vel,0.0000,0.0000,,,
1787273759.562,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.562,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.563,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.581,odom,0.0000,0.0000,6.140,10.000,
1787273759.600,/auto_vel_raw,0.0000,0.0000,,,
1787273759.601,odom,0.0000,0.0000,6.140,10.000,
1787273759.602,/auto_vel,0.0000,0.0000,,,
1787273759.602,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.604,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.604,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.623,odom,0.0000,0.0000,6.140,10.000,
1787273759.644,odom,0.0000,0.0000,6.140,10.000,
1787273759.655,/auto_vel_raw,0.0000,0.0000,,,
1787273759.671,odom,0.0000,0.0000,6.140,10.000,
1787273759.678,/auto_vel,0.0000,0.0000,,,
1787273759.678,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.680,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.681,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.692,odom,0.0000,0.0000,6.140,10.000,
1787273759.713,odom,0.0000,0.0000,6.140,10.000,
1787273759.714,/auto_vel_raw,0.0000,0.0000,,,
1787273759.738,odom,0.0000,0.0000,6.140,10.000,
1787273759.753,/auto_vel,0.0000,0.0000,,,
1787273759.758,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.758,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.758,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.773,odom,0.0000,0.0000,6.140,10.000,
1787273759.784,/auto_vel_raw,0.0000,0.0000,,,
1787273759.795,odom,0.0000,0.0000,6.140,10.000,
1787273759.807,/auto_vel,0.0000,0.0000,,,
1787273759.807,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.809,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.810,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.816,odom,0.0000,0.0000,6.140,10.000,
1787273759.835,odom,0.0000,0.0000,6.140,10.000,
1787273759.836,/auto_vel_raw,0.0000,0.0000,,,
1787273759.838,/auto_vel,0.0000,0.0000,,,
1787273759.840,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.840,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.840,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.856,odom,0.0000,0.0000,6.140,10.000,
1787273759.877,odom,0.0000,0.0000,6.140,10.000,
1787273759.887,/auto_vel_raw,0.0000,0.0000,,,
1787273759.897,odom,0.0000,0.0000,6.140,10.000,
1787273759.899,/auto_vel,0.0000,0.0000,,,
1787273759.899,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.900,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.900,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.917,odom,0.0000,0.0000,6.140,10.000,
1787273759.937,/auto_vel_raw,0.0000,0.0000,,,
1787273759.937,odom,0.0000,0.0000,6.140,10.000,
1787273759.956,odom,0.0000,0.0000,6.140,10.000,
1787273759.960,/auto_vel,0.0000,0.0000,,,
1787273759.960,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273759.961,/cmd_vel_bruto,0.0000,0.0000,,,
1787273759.962,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273759.977,odom,0.0000,0.0000,6.140,10.000,
1787273759.987,/auto_vel_raw,0.0000,0.0000,,,
1787273759.997,odom,0.0000,0.0000,6.140,10.000,
1787273760.000,/auto_vel,0.0000,0.0000,,,
1787273760.000,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273760.001,/cmd_vel_bruto,0.0000,0.0000,,,
1787273760.002,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273760.017,odom,0.0000,0.0000,6.140,10.000,
