t,x,y,yaw,dist
5.8078,2.63968,3.98119,-0.74,8.42753
5.8273,2.6432,3.97778,-0.73813,8.42525
5.8474,2.64672,3.97437,-0.73628,8.42297
5.8676,2.65104,3.97043,-0.73601,8.4201
5.8875,2.65549,3.96643,-0.73631,8.41712
5.9076,2.65994,3.96243,-0.73661,8.41415
5.9277,2.66439,3.95842,-0.73691,8.41118
5.9476,2.66884,3.95442,-0.73721,8.40821
5.9679,2.67326,3.95041,-0.73726,8.40528
5.9878,2.67767,3.94641,-0.73732,8.40236
6.008,2.68208,3.94241,-0.73738,8.39943
6.0275,2.6865,3.9384,-0.73743,8.39651
6.0475,2.69091,3.9344,-0.73749,8.3936
6.0679,2.69545,3.93038,-0.73841,8.39058
6.0876,2.69999,3.92635,-0.73938,8.38755
6.1078,2.70453,3.92231,-0.74034,8.38454
6.1276,2.70906,3.91827,-0.74129,8.38154
6.1479,2.71359,3.91422,-0.74222,8.37854
6.1675,2.71812,3.91017,-0.7431,8.37556
6.1877,2.72263,3.90611,-0.74395,8.37259
6.2077,2.72713,3.90204,-0.74471,8.36963
6.228,2.73163,3.89798,-0.74541,8.36669
6.2477,2.73612,3.89391,-0.7461,8.36376
6.2675,2.74041,3.88989,-0.74559,8.361
6.2876,2.74469,3.88588,-0.74507,8.35825
6.3075,2.74898,3.88187,-0.74456,8.3555
6.328,2.75327,3.87786,-0.74404,8.35275
6.3481,2.75756,3.87385,-0.74352,8.35
6.3673,2.76179,3.86987,-0.7426,8.34731
6.3873,2.76601,3.86589,-0.74168,8.34461
6.4077,2.77025,3.86191,-0.74076,8.34192
6.4273,2.77448,3.85794,-0.73984,8.33922
6.4475,2.77872,3.85397,-0.73892,8.33653
6.4676,2.78294,3.85001,-0.73786,8.33385
6.4874,2.78717,3.84606,-0.7368,8.33117
6.5076,2.7914,3.84211,-0.73573,8.32848
6.5275,2.79563,3.83817,-0.73467,8.3258
6.5478,2.79986,3.83423,-0.73361,8.32311
6.5679,2.80445,3.83023,-0.73494,8.32011
6.5881,2.80907,3.82621,-0.73647,8.31709
6.6079,2.81369,3.82219,-0.738,8.31408
6.6277,2.8183,3.81816,-0.73954,8.31109
6.6481,2.8229,3.81413,-0.74107,8.3081
6.6677,2.82758,3.81026,-0.74506,8.30499
6.6876,2.83224,3.8064,-0.74916,8.3019
6.7087,2.8369,3.80251,-0.75327,8.29883
6.7288,2.84153,3.79861,-0.75738,8.29578
6.7497,2.84615,3.79468,-0.76148,8.29276
6.7688,2.85071,3.79104,-0.768,8.2897
6.7891,2.85524,3.7874,-0.77468,8.28668
6.8103,2.85974,3.78374,-0.78136,8.28369
6.829,2.86421,3.78004,-0.78803,8.28074
6.8499,2.86866,3.77631,-0.79471,8.27783
6.8691,2.87313,3.77278,-0.80382,8.27484
6.8891,2.87757,3.76923,-0.81308,8.27188
6.9088,2.88198,3.76565,-0.82235,8.26896
6.9288,2.88635,3.76203,-0.83164,8.26609
6.9492,2.8907,3.75837,-0.84096,8.26327
6.969,2.89511,3.75483,-0.85269,8.26035
6.9891,2.89949,3.75126,-0.86458,8.25747
7.0088,2.90383,3.74764,-0.87654,8.25464
7.0289,2.90815,3.74399,-0.88855,8.25185
7.0497,2.91242,3.7403,-0.90063,8.24912
7.0692,2.91663,3.73674,-0.91435,8.24641
7.0894,2.9208,3.73315,-0.9282,8.24375
7.109,2.92494,3.72951,-0.94214,8.24114
7.1293,2.92903,3.72583,-0.95616,8.23858
7.1511,2.93308,3.72211,-0.97026,8.23608
7.1701,2.93706,3.71836,-0.98452,8.23366
7.1912,2.941,3.71457,-0.99886,8.2313
7.2105,2.9449,3.71074,-1.01329,8.229
7.2297,2.94875,3.70687,-1.0278,8.22675
7.2502,2.95255,3.70296,-1.0424,8.22457
7.2699,2.95631,3.69901,-1.05708,8.22245
7.2901,2.96001,3.69502,-1.07185,8.22039
7.3101,2.96366,3.691,-1.0867,8.2184
7.3304,2.96727,3.68693,-1.10163,8.21647
7.35,2.97082,3.68283,-1.11664,8.2146
7.3699,2.97431,3.6787,-1.13173,8.21281
7.3902,2.97775,3.67452,-1.1469,8.21108
7.41,2.98113,3.67032,-1.16215,8.20942
7.43,2.98445,3.66607,-1.17747,8.20783
7.4499,2.98772,3.66179,-1.19287,8.20632
7.4701,2.99093,3.65748,-1.20831,8.20486
7.4898,2.99409,3.65312,-1.22381,8.20348
7.5109,2.99718,3.64874,-1.23939,8.20217
7.53,3.0002,3.64432,-1.25503,8.20095
7.5502,3.00315,3.63987,-1.27074,8.1998
7.5703,3.00601,3.63521,-1.28564,8.19882
7.5902,3.00878,3.63051,-1.30041,8.19793
7.6097,3.01148,3.62578,-1.31518,8.19713
7.6311,3.01409,3.62101,-1.32995,8.19643
7.6501,3.01663,3.6162,-1.34472,8.19581
7.6698,3.01905,3.61121,-1.35871,8.19539
7.6905,3.02138,3.60619,-1.37261,8.19505
7.7102,3.02363,3.60114,-1.3865,8.1948
7.7303,3.0258,3.59605,-1.40039,8.19464
7.7504,3.0279,3.59095,-1.41429,8.19456
7.7702,3.02987,3.586,-1.42905,8.19455
7.79,3.03176,3.58105,-1.44379,8.19461
7.8103,3.03358,3.57607,-1.45852,8.19476
7.8298,3.03532,3.57106,-1.47324,8.19499
7.8498,3.03699,3.56603,-1.48794,8.1953
7.8718,3.0386,3.56092,-1.50282,8.1957
7.8902,3.04013,3.55579,-1.51767,8.19618
7.9099,3.04158,3.55063,-1.53249,8.19675
7.9299,3.04295,3.54545,-1.54727,8.19741
7.9505,3.04424,3.54024,-1.56201,8.19816
7.9697,3.04544,3.535,-1.5767,8.19899
7.9898,3.04657,3.52973,-1.59134,8.19992
8.0115,3.04761,3.52445,-1.60591,8.20094
8.0302,3.04857,3.51913,-1.62041,8.20204
8.0503,3.04945,3.51379,-1.63484,8.20324
8.0698,3.05024,3.50843,-1.64918,8.20452
8.0899,3.05094,3.50304,-1.66344,8.2059
8.1101,3.05156,3.49763,-1.67761,8.20737
8.1303,3.0521,3.49219,-1.69167,8.20893
8.1498,3.05255,3.48674,-1.70562,8.21059
8.1701,3.05291,3.48126,-1.71947,8.21233
8.1903,3.05318,3.47576,-1.73319,8.21417
8.21,3.05336,3.47024,-1.74679,8.2161
8.2303,3.05345,3.4647,-1.76025,8.21813
8.2504,3.05346,3.45913,-1.77358,8.22025
