t,x,y,yaw,dist
8.6838,2.52195,4.11682,-0.83657,8.4989
8.7035,2.5258,4.11246,-0.83567,8.4965
8.7235,2.52964,4.1081,-0.83478,8.4941
8.7432,2.53349,4.10374,-0.83388,8.4917
8.7655,2.53734,4.09939,-0.83299,8.4893
8.7844,2.5412,4.09505,-0.8321,8.4869
8.8037,2.54506,4.0907,-0.8312,8.48449
8.8238,2.54893,4.08636,-0.83031,8.48209
8.844,2.55279,4.08202,-0.82941,8.47968
8.8649,2.55667,4.07769,-0.82852,8.47727
8.8834,2.56054,4.07336,-0.82762,8.47486
8.9034,2.56442,4.06903,-0.82673,8.47245
8.9237,2.56831,4.06471,-0.82583,8.47003
8.9433,2.57219,4.06039,-0.82494,8.46762
8.9651,2.57609,4.05608,-0.82404,8.4652
8.9835,2.57998,4.05176,-0.82315,8.46278
9.0046,2.58388,4.04745,-0.82225,8.46036
9.0234,2.58778,4.04315,-0.82136,8.45794
9.0435,2.59169,4.03885,-0.82046,8.45552
9.0636,2.5956,4.03455,-0.81957,8.4531
9.084,2.59952,4.03025,-0.81867,8.45067
9.1038,2.60344,4.02596,-0.81778,8.44825
9.1238,2.60736,4.02167,-0.81688,8.44582
9.1432,2.61128,4.01739,-0.81599,8.44339
9.164,2.61521,4.01311,-0.81509,8.44096
9.1836,2.61915,4.00883,-0.8142,8.43853
9.2032,2.62309,4.00456,-0.8133,8.43609
9.2248,2.62703,4.00029,-0.81241,8.43366
9.245,2.63097,3.99602,-0.81151,8.43122
9.265,2.63492,3.99175,-0.81062,8.42878
9.2844,2.63888,3.9875,-0.80972,8.42635
9.3045,2.64283,3.98324,-0.80883,8.4239
9.3251,2.64679,3.97899,-0.80793,8.42146
9.3445,2.65076,3.97474,-0.80704,8.41902
9.3652,2.65473,3.97049,-0.80614,8.41657
9.3845,2.6587,3.96625,-0.80525,8.41413
9.4048,2.66267,3.96201,-0.80436,8.41168
9.4261,2.66665,3.95777,-0.80346,8.40923
9.4445,2.67064,3.95354,-0.80257,8.40678
9.4659,2.67462,3.94932,-0.80167,8.40433
9.4865,2.67862,3.94509,-0.80078,8.40188
9.5059,2.68261,3.94087,-0.79988,8.39942
9.5273,2.68661,3.93665,-0.79899,8.39696
9.5487,2.69061,3.93244,-0.79809,8.39451
9.5687,2.69462,3.92823,-0.7972,8.39205
9.5891,2.69863,3.92402,-0.7963,8.38959
9.6089,2.70264,3.91982,-0.79541,8.38713
9.6301,2.70666,3.91562,-0.79451,8.38466
9.6489,2.71068,3.91142,-0.79362,8.3822
9.6693,2.7147,3.90723,-0.79272,8.37973
9.6893,2.71873,3.90304,-0.79183,8.37726
9.7091,2.72277,3.89886,-0.79093,8.3748
9.7295,2.7268,3.89468,-0.79004,8.37233
9.7493,2.73084,3.8905,-0.78914,8.36985
9.7701,2.73489,3.88633,-0.78825,8.36738
9.789,2.73893,3.88216,-0.78735,8.36491
9.809,2.74298,3.87799,-0.78646,8.36243
9.8294,2.74704,3.87383,-0.78556,8.35995
9.8489,2.7511,3.86967,-0.78467,8.35748
9.8696,2.75516,3.86551,-0.78377,8.355
9.889,2.75923,3.86136,-0.78288,8.35251
9.909,2.76329,3.85721,-0.78198,8.35003
9.9297,2.76737,3.85306,-0.78109,8.34755
9.951,2.77178,3.84885,-0.78255,8.34477
9.9702,2.77622,3.84461,-0.7842,8.34197
9.9903,2.78066,3.84037,-0.78585,8.33919
10.01,2.78509,3.83612,-0.7875,8.33642
10.0317,2.78951,3.83187,-0.78916,8.33366
10.0501,2.79398,3.82781,-0.79328,8.33079
10.0702,2.79844,3.82376,-0.79754,8.32793
10.0903,2.80289,3.81969,-0.8018,8.3251
10.1103,2.80732,3.8156,-0.80607,8.32229
10.1304,2.81173,3.81149,-0.81035,8.31951
10.1504,2.81621,3.80754,-0.81705,8.31661
10.1702,2.82068,3.80359,-0.82391,8.31374
10.19,2.82513,3.79961,-0.83082,8.31089
