t_wall,topic,vx,wz,px,py,extra
1787278343.256,odom,0.0000,0.0000,6.140,10.000,
1787278343.268,/auto_vel_raw,0.0000,0.0000,,,
1787278343.283,odom,0.0000,0.0000,6.140,10.000,
1787278343.291,/auto_vel,0.0000,0.0000,,,
1787278343.292,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278343.292,/cmd_vel_bruto,0.0000,0.0000,,,
1787278343.293,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278343.303,odom,0.0000,0.0000,6.140,10.000,
1787278343.324,/auto_vel_raw,0.0000,0.0000,,,
1787278343.324,odom,0.0000,0.0000,6.140,10.000,
1787278343.344,odom,0.0000,0.0000,6.140,10.000,
1787278343.346,/auto_vel,0.0000,0.0000,,,
1787278343.346,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278343.347,/cmd_vel_bruto,0.0000,0.0000,,,
1787278343.348,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278343.364,odom,0.0000,0.0000,6.140,10.000,
1787278343.374,/auto_vel_raw,0.0000,0.0000,,,
1787278343.387,odom,0.0000,0.0000,6.140,10.000,
1787278343.400,/auto_vel,0.0000,0.0000,,,
1787278343.400,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278343.403,/cmd_vel_bruto,0.0000,0.0000,,,
1787278343.404,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278343.416,odom,0.0000,0.0000,6.140,10.000,
1787278343.438,/auto_vel_raw,0.0000,0.0000,,,
1787278343.438,odom,0.0000,0.0000,6.140,10.000,
1787278343.440,/auto_vel,0.0000,0.0000,,,
1787278343.440,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278343.442,/cmd_vel_bruto,0.0000,0.0000,,,
1787278343.443,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278343.469,odom,0.0000,0.0000,6.140,10.000,
1787278343.492,odom,0.0000,0.0000,6.140,10.000,
1787278343.501,/auto_vel_raw,0.0000,0.0000,,,
1787278343.513,odom,0.0000,0.0000,6.140,10.000,
1787278343.524,/auto_vel,0.0000,0.0000,,,
1787278343.525,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278343.526,/cmd_vel_bruto,0.0000,0.0000,,,
1787278343.527,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278343.532,odom,0.0000,0.0000,6.140,10.000,
1787278343.554,/auto_vel_raw,0.0000,0.0000,,,
1787278343.555,odom,0.0000,0.0000,6.140,10.000,
1787278343.580,odom,0.0000,0.0000,6.140,10.000,
1787278343.588,/auto_vel,0.0000,0.0000,,,
1787278343.589,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278343.590,/cmd_vel_bruto,0.0000,0.0000,,,
