t,x,y,yaw,alvo_x,alvo_y,dist,rumo_alvo,erro,v_alvo,cmd_v,cmd_wz,saiu_v,saiu_wz
78.0,-1.6542,0.2281,1.1708,-1.2350053787231445,0.22507619857788086,0.4192,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.05,-1.6577,0.2198,1.1708,-1.2350053787231445,0.22507619857788086,0.4227,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.1,-1.6612,0.2115,1.1708,-1.2350053787231445,0.22507619857788086,0.4264,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.152,-1.6635,0.206,1.1708,-1.2350053787231445,0.22507619857788086,0.4289,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.2,-1.6659,0.2005,1.1708,-1.2350053787231445,0.22507619857788086,0.4316,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.25,-1.6694,0.1922,1.1708,-1.2350053787231445,0.22507619857788086,0.4356,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.3,-1.6717,0.1867,1.1708,-1.2350053787231445,0.22507619857788086,0.4384,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.35,-1.6752,0.1784,1.1708,-1.2350053787231445,0.22507619857788086,0.4427,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.4,-1.6787,0.1701,1.1708,-1.2350053787231445,0.22507619857788086,0.4471,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.45,-1.6811,0.1646,1.1708,-1.2350053787231445,0.22507619857788086,0.4501,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.501,-1.6846,0.1563,1.1708,-1.2350053787231445,0.22507619857788086,0.4548,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.55,-1.6869,0.1507,1.1708,-1.2350053787231445,0.22507619857788086,0.458,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.6,-1.6892,0.1452,1.1708,-1.2350053787231445,0.22507619857788086,0.4612,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.65,-1.6927,0.1369,1.1708,-1.2350053787231445,0.22507619857788086,0.4661,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.7,-1.6951,0.1314,1.1708,-1.2350053787231445,0.22507619857788086,0.4695,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.75,-1.6986,0.1231,1.1708,-1.2350053787231445,0.22507619857788086,0.4746,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.8,-1.7009,0.1176,1.1708,-1.2350053787231445,0.22507619857788086,0.4781,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.852,-1.7044,0.1093,1.1708,-1.2350053787231445,0.22507619857788086,0.4835,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.9,-1.7068,0.1038,1.1708,-1.2350053787231445,0.22507619857788086,0.4871,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
78.952,-1.7103,0.0955,1.1708,-1.2350053787231445,0.22507619857788086,0.4926,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
79.0,-1.7138,0.0872,1.1708,-1.2350053787231445,0.22507619857788086,0.4982,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
79.051,-1.7161,0.0817,1.1708,-1.2350053787231445,0.22507619857788086,0.502,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
79.1,-1.7184,0.0761,1.1708,-1.2350053787231445,0.22507619857788086,0.5058,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
79.15,-1.7219,0.0678,1.1708,-1.2350053787231445,0.22507619857788086,0.5117,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
79.2,-1.7243,0.0623,1.1708,-1.2350053787231445,0.22507619857788086,0.5156,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
79.251,-1.7278,0.054,1.1708,-1.2350053787231445,0.22507619857788086,0.5216,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
79.3,-1.7301,0.0485,1.1708,-1.2350053787231445,0.22507619857788086,0.5257,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
79.35,-1.7336,0.0402,1.1708,-1.2350053787231445,0.22507619857788086,0.5318,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
79.4,-1.736,0.0347,1.1708,-1.2350053787231445,0.22507619857788086,0.5359,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
79.45,-1.7395,0.0264,1.1708,-1.2350053787231445,0.22507619857788086,0.5422,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
79.5,-1.7418,0.0209,1.1708,-1.2350053787231445,0.22507619857788086,0.5464,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
79.55,-1.7453,0.0126,1.1708,-1.2350053787231445,0.22507619857788086,0.5528,1.1708,0.0,-0.15,-0.15,0.0,-0.15,0.0
79.6,-1.7488,0.0043,1.1708,-1.2350053787231445,0.22507619857788086,0.5592,0.3946,-0.7763,0.3945,-0.15,0.0,-0.15,0.0
79.65,-1.751,-0.0009,1.1707,-1.2350053787231445,0.22507619857788086,0.5634,0.4021,-0.7686,0.4006,0.1982,-0.6825,0.1982,-0.6825
79.7,-1.7528,-0.005,1.1703,-1.2350053787231445,0.22507619857788086,0.5666,0.4128,-0.7574,0.4098,0.1979,-0.6791,0.1979,-0.6791
79.75,-1.7547,-0.0088,1.1688,-1.2350053787231445,0.22507619857788086,0.5699,0.4181,-0.7506,0.4147,0.1971,-0.6711,0.1974,-0.6741
79.8,-1.7554,-0.0099,1.1673,-1.2350053787231445,0.22507619857788086,0.5709,0.4229,-0.7444,0.4199,0.1971,-0.6711,0.1971,-0.6711
79.85,-1.7555,-0.0092,1.1644,-1.2350053787231445,0.22507619857788086,0.5708,0.4241,-0.7402,0.4225,0.1968,-0.6679,0.1968,-0.6679
79.9,-1.7551,-0.0073,1.1619,-1.2350053787231445,0.22507619857788086,0.5696,0.423,-0.739,0.4226,0.1966,-0.6664,0.1966,-0.6664
79.95,-1.7535,-0.0021,1.1575,-1.2350053787231445,0.22507619857788086,0.5661,0.4202,-0.7373,0.4216,0.1966,-0.6659,0.1966,-0.6659
80.0,-1.7519,0.0028,1.154,-1.2350053787231445,0.22507619857788086,0.5627,0.4129,-0.7411,0.4177,0.3121,-0.6651,0.3121,-0.6651
80.05,-1.7486,0.0125,1.1481,-1.2350053787231445,0.22507619857788086,0.5559,0.406,-0.7421,0.4136,0.3082,-0.6668,0.3082,-0.6668
80.101,-1.7442,0.0247,1.1413,-1.2350053787231445,0.22507619857788086,0.5472,0.3925,-0.7488,0.4053,0.2641,-0.6673,0.2641,-0.6673
80.15,-1.7406,0.0343,1.1362,-1.2350053787231445,0.22507619857788086,0.5404,0.375,-0.7613,0.3945,0.2651,-0.6703,0.2651,-0.6703
80.2,-1.7369,0.0441,1.131,-1.2350053787231445,0.22507619857788086,0.5335,0.3609,-0.7701,0.386,0.2568,-0.6758,0.2568,-0.6758
80.25,-1.7315,0.0584,1.1223,-1.2350053787231445,0.22507619857788086,0.5237,0.3461,-0.7762,0.3774,0.2492,-0.6797,0.2492,-0.6797
80.3,-1.728,0.0677,1.1161,-1.2350053787231445,0.22507619857788086,0.5175,0.3239,-0.7922,0.3656,0.242,-0.6824,0.242,-0.6824
80.35,-1.7231,0.0811,1.1059,-1.2350053787231445,0.22507619857788086,0.5088,0.309,-0.7969,0.3583,0.229,-0.6894,0.229,-0.6894
80.4,-1.72,0.0897,1.0987,-1.2350053787231445,0.22507619857788086,0.5035,0.2868,-0.812,0.3482,0.2211,-0.6915,0.2211,-0.6915
80.45,-1.7155,0.1021,1.0872,-1.2350053787231445,0.22507619857788086,0.496,0.2723,-0.8149,0.3423,0.2089,-0.698,0.2089,-0.698
80.5,-1.7114,0.1137,1.0748,-1.2350053787231445,0.22507619857788086,0.4892,0.2506,-0.8241,0.3341,0.2006,-0.6992,0.2006,-0.6992
80.551,-1.7087,0.1214,1.066,-1.2350053787231445,0.22507619857788086,0.4849,0.2366,-0.8294,0.3293,0.2005,-0.705,0.2005,-0.705
80.6,-1.706,0.129,1.0569,-1.2350053787231445,0.22507619857788086,0.4807,0.2155,-0.8414,0.3226,0.2005,-0.7054,0.2005,-0.7054
80.651,-1.7019,0.1406,1.0425,-1.2350053787231445,0.22507619857788086,0.4745,0.2012,-0.8414,0.3183,0.2011,-0.7105,0.2011,-0.7105
80.7,-1.6991,0.1483,1.0325,-1.2350053787231445,0.22507619857788086,0.4704,0.1791,-0.8534,0.3121,0.2011,-0.7105,0.2011,-0.7105
80.75,-1.6948,0.1598,1.0166,-1.2350053787231445,0.22507619857788086,0.4645,0.1641,-0.8526,0.3081,0.2016,-0.7156,0.2016,-0.7156
80.8,-1.692,0.1675,1.0056,-1.2350053787231445,0.22507619857788086,0.4606,0.141,-0.8646,0.3024,0.2015,-0.7152,0.2015,-0.7152
80.851,-1.6876,0.1791,0.9883,-1.2350053787231445,0.22507619857788086,0.4549,1.0056,0.0173,-0.15,0.202,-0.7202,0.202,-0.7202
80.9,-1.6848,0.1865,0.9763,-1.2350053787231445,0.22507619857788086,0.4514,0.9883,0.012,-0.15,-0.15,0.0,-0.15,0.0
80.95,-1.6817,0.1956,0.9589,-1.2350053787231445,0.22507619857788086,0.4477,0.9763,0.0174,-0.15,-0.15,0.0,-0.15,0.0
81.0,-1.6805,0.2003,0.9477,-1.2350053787231445,0.22507619857788086,0.4461,0.9589,0.0111,-0.15,-0.15,0.0,-0.15,0.0
81.05,-1.6798,0.2054,0.9318,-1.2350053787231445,0.22507619857788086,0.4452,0.9477,0.016,-0.15,-0.15,0.0,-0.15,0.0
81.1,-1.6802,0.2074,0.9216,-1.2350053787231445,0.22507619857788086,0.4455,0.9318,0.0102,-0.15,-0.15,0.0,-0.15,0.0
81.15,-1.6821,0.2084,0.9071,-1.2350053787231445,0.22507619857788086,0.4474,0.9216,0.0145,-0.15,-0.15,0.0,-0.15,0.0
81.2,-1.6857,0.2073,0.8933,-1.2350053787231445,0.22507619857788086,0.451,0.9071,0.0138,-0.15,-0.15,0.0,-0.15,0.0
81.251,-1.6891,0.2052,0.8846,-1.2350053787231445,0.22507619857788086,0.4545,0.8933,0.0087,-0.15,-0.15,0.0,-0.15,0.0
81.3,-1.6932,0.2021,0.8764,-1.2350053787231445,0.22507619857788086,0.4588,0.8846,0.0082,-0.15,-0.15,0.0,-0.15,0.0
81.351,-1.7003,0.1963,0.865,-1.2350053787231445,0.22507619857788086,0.4662,0.8764,0.0114,-0.15,-0.15,0.0,-0.15,0.0
81.4,-1.705,0.1924,0.8581,-1.2350053787231445,0.22507619857788086,0.4712,0.865,0.007,-0.15,-0.15,0.0,-0.15,0.0
81.451,-1.712,0.1866,0.8483,-1.2350053787231445,0.22507619857788086,0.4786,0.8581,0.0098,-0.15,-0.15,0.0,-0.15,0.0
81.5,-1.7167,0.1827,0.8423,-1.2350053787231445,0.22507619857788086,0.4836,0.8483,0.006,-0.15,-0.15,0.0,-0.15,0.0
81.55,-1.7237,0.1769,0.834,-1.2350053787231445,0.22507619857788086,0.491,0.8423,0.0083,-0.15,-0.15,0.0,-0.15,0.0
81.6,-1.7283,0.1729,0.8289,-1.2350053787231445,0.22507619857788086,0.496,0.834,0.0051,-0.15,-0.15,0.0,-0.15,0.0
81.65,-1.7351,0.167,0.8221,-1.2350053787231445,0.22507619857788086,0.5035,0.8289,0.0069,-0.15,-0.15,0.0,-0.15,0.0
81.7,-1.7397,0.1631,0.818,-1.2350053787231445,0.22507619857788086,0.5085,0.8221,0.0041,-0.15,-0.15,0.0,-0.15,0.0
81.75,-1.7464,0.1571,0.8125,-1.2350053787231445,0.22507619857788086,0.5159,0.1223,-0.6903,0.3967,-0.15,0.0,-0.15,0.0
81.8,-1.7507,0.1533,0.8091,-1.2350053787231445,0.22507619857788086,0.5207,0.1322,-0.6769,0.4101,0.1944,-0.6435,0.1944,-0.6435
81.85,-1.7556,0.1494,0.8033,-1.2350053787231445,0.22507619857788086,0.5261,0.1383,-0.665,0.4188,0.1937,-0.6373,0.1937,-0.6373
81.902,-1.7586,0.1478,0.7965,-1.2350053787231445,0.22507619857788086,0.5293,0.1443,-0.6523,0.4296,0.1932,-0.6317,0.1932,-0.6317
81.95,-1.7596,0.1478,0.7916,-1.2350053787231445,0.22507619857788086,0.5303,0.1466,-0.645,0.4373,0.1926,-0.6256,0.1926,-0.6256
82.0,-1.7597,0.1489,0.7863,-1.2350053787231445,0.22507619857788086,0.5302,0.1462,-0.6401,0.4408,0.1922,-0.6221,0.1922,-0.6221
82.05,-1.7582,0.1522,0.7775,-1.2350053787231445,0.22507619857788086,0.5283,0.1442,-0.6333,0.4427,0.1918,-0.6183,0.1918,-0.6183
82.1,-1.7561,0.1556,0.7712,-1.2350053787231445,0.22507619857788086,0.5257,0.1384,-0.6328,0.4428,0.3569,-0.6164,0.3569,-0.6164
82.15,-1.7513,0.1624,0.761,-1.2350053787231445,0.22507619857788086,0.52,0.1326,-0.6284,0.441,0.3571,-0.6162,0.3571,-0.6162
82.2,-1.7469,0.168,0.7537,-1.2350053787231445,0.22507619857788086,0.515,0.1209,-0.6328,0.4353,0.3567,-0.614,0.3567,-0.614
82.25,-1.7385,0.1782,0.7419,-1.2350053787231445,0.22507619857788086,0.5057,0.0929,-0.649,0.4184,0.2544,-0.6162,0.2544,-0.6162
82.3,-1.7318,0.186,0.7336,-1.2350053787231445,0.22507619857788086,0.4983,0.0929,-0.6406,0.4184,0.283,-0.6153,0.283,-0.6153
82.351,-1.7205,0.1987,0.7205,-1.2350053787231445,0.22507619857788086,0.4862,0.0785,-0.642,0.409,0.2816,-0.62,0.2816,-0.62
82.4,-1.7128,0.2071,0.7115,-1.2350053787231445,0.22507619857788086,0.4782,0.0543,-0.6571,0.3933,0.2833,-0.6206,0.2833,-0.6206
82.45,-1.7015,0.2196,0.6971,-1.2350053787231445,0.22507619857788086,0.4665,0.0376,-0.6595,0.3831,0.27,-0.6279,0.27,-0.6279
82.5,-1.6942,0.2276,0.687,-1.2350053787231445,0.22507619857788086,0.4592,0.0117,-0.6753,0.3685,0.2622,-0.629,0.2622,-0.629
82.55,-1.6837,0.2391,0.6712,-1.2350053787231445,0.22507619857788086,0.4489,-0.0054,-0.6766,0.3597,0.248,-0.6365,0.248,-0.6365
82.6,-1.677,0.2465,0.6601,-1.2350053787231445,0.22507619857788086,0.4425,-0.0313,-0.6915,0.3474,0.2395,-0.6371,0.2395,-0.6371
82.65,-1.6674,0.2571,0.6429,-1.2350053787231445,0.22507619857788086,0.4335,-0.0483,-0.6912,0.3401,0.225,-0.6441,0.225,-0.6441
82.7,-1.6613,0.2638,0.6309,-1.2350053787231445,0.22507619857788086,0.4281,-0.0739,-0.7047,0.33,0.2163,-0.644,0.2163,-0.644
82.75,-1.6526,0.2735,0.6122,-1.2350053787231445,0.22507619857788086,0.4204,-0.0905,-0.7027,0.3241,0.2033,-0.6503,0.2033,-0.6503
82.8,-1.6472,0.2796,0.5992,-1.2350053787231445,0.22507619857788086,0.4158,-0.1154,-0.7146,0.3161,0.1951,-0.6493,0.1951,-0.6493
82.85,-1.6391,0.2886,0.5791,-1.2350053787231445,0.22507619857788086,0.4091,-0.1315,-0.7106,0.3115,0.1955,-0.6548,0.1955,-0.6548
82.901,-1.6309,0.2976,0.5582,-1.2350053787231445,0.22507619857788086,0.4025,-0.156,-0.7141,0.305,0.1953,-0.653,0.1953,-0.653
82.95,-1.6254,0.3035,0.5437,-1.2350053787231445,0.22507619857788086,0.3982,0.5582,0.0145,-0.15,0.1955,-0.6546,0.1955,-0.6546
83.001,-1.6177,0.3119,0.5215,-1.2350053787231445,0.22507619857788086,0.3924,0.5289,0.0074,-0.15,-0.15,0.0,-0.15,0.0
83.051,-1.6139,0.3165,0.5071,-1.2350053787231445,0.22507619857788086,0.3897,0.5289,0.0218,-0.15,-0.15,0.0,-0.15,0.0
83.1,-1.611,0.3205,0.4931,-1.2350053787231445,0.22507619857788086,0.3879,0.5071,0.014,-0.15,-0.15,0.0,-0.15,0.0
83.151,-1.6088,0.3251,0.4728,-1.2350053787231445,0.22507619857788086,0.3869,0.4931,0.0203,-0.15,-0.15,0.0,-0.15,0.0
83.2,-1.6086,0.3273,0.4597,-1.2350053787231445,0.22507619857788086,0.3873,0.4728,0.013,-0.15,-0.15,0.0,-0.15,0.0
83.25,-1.6104,0.3296,0.4408,-1.2350053787231445,0.22507619857788086,0.3897,0.4597,0.0189,-0.15,-0.15,0.0,-0.15,0.0
83.3,-1.613,0.3303,0.4288,-1.2350053787231445,0.22507619857788086,0.3924,0.4408,0.0121,-0.15,-0.15,0.0,-0.15,0.0
83.35,-1.6191,0.3304,0.4114,-1.2350053787231445,0.22507619857788086,0.3983,0.4229,0.0115,-0.15,-0.15,0.0,-0.15,0.0
83.4,-1.6277,0.3295,0.3946,-1.2350053787231445,0.22507619857788086,0.4063,0.4114,0.0167,-0.15,-0.15,0.0,-0.15,0.0
83.45,-1.6338,0.3286,0.3844,-1.2350053787231445,0.22507619857788086,0.412,0.4001,0.0157,-0.15,-0.15,0.0,-0.15,0.0
83.5,-1.643,0.3274,0.3698,-1.2350053787231445,0.22507619857788086,0.4206,0.3844,0.0146,-0.15,-0.15,0.0,-0.15,0.0
83.55,-1.6491,0.3265,0.3605,-1.2350053787231445,0.22507619857788086,0.4263,0.3746,0.0141,-0.15,-0.15,0.0,-0.15,0.0
83.6,-1.6552,0.3257,0.3516,-1.2350053787231445,0.22507619857788086,0.432,0.3605,0.0089,-0.15,-0.15,0.0,-0.15,0.0
83.651,-1.6643,0.3244,0.339,-1.2350053787231445,0.22507619857788086,0.4406,-0.235,-0.574,0.3902,-0.15,0.0,-0.15,0.0
83.7,-1.67,0.3237,0.3306,-1.2350053787231445,0.22507619857788086,0.4461,-0.2274,-0.558,0.4105,0.1887,-0.5869,0.1887,-0.5869
83.751,-1.6764,0.3237,0.3174,-1.2350053787231445,0.22507619857788086,0.4523,-0.2215,-0.5389,0.4305,0.1879,-0.5786,0.1879,-0.5786
83.8,-1.6792,0.3243,0.3081,-1.2350053787231445,0.22507619857788086,0.4551,-0.2198,-0.5279,0.4419,0.1869,-0.5687,0.1869,-0.5687
83.85,-1.6811,0.326,0.2934,-1.2350053787231445,0.22507619857788086,0.4574,-0.2197,-0.5132,0.4518,0.1863,-0.5628,0.1863,-0.5628
83.9,-1.6808,0.3277,0.2831,-1.2350053787231445,0.22507619857788086,0.4575,-0.2225,-0.5056,0.4635,0.1855,-0.5549,0.1855,-0.5549
83.95,-1.6781,0.331,0.2669,-1.2350053787231445,0.22507619857788086,0.4556,-0.2263,-0.4932,0.469,0.1848,-0.5479,0.1848,-0.5479
84.0,-1.6747,0.3337,0.2556,-1.2350053787231445,0.22507619857788086,0.453,-0.2347,-0.4903,0.4737,0.4131,-0.544,0.4131,-0.544
84.05,-1.6674,0.3383,0.238,-1.2350053787231445,0.22507619857788086,0.4469,-0.2421,-0.4801,0.4744,0.4179,-0.5424,0.4179,-0.5424
84.1,-1.6609,0.3417,0.2258,-1.2350053787231445,0.22507619857788086,0.4416,-0.2561,-0.4819,0.4713,0.1837,-0.5367,0.1837,-0.5367
84.15,-1.6505,0.3469,0.207,-1.2350053787231445,0.22507619857788086,0.433,-0.2672,-0.4742,0.4665,0.2756,-0.5343,0.2756,-0.5343
84.2,-1.6422,0.3506,0.1937,-1.2350053787231445,0.22507619857788086,0.4261,-0.2851,-0.4789,0.4582,0.3023,-0.5334,0.3023,-0.5334
84.25,-1.6274,0.3565,0.1732,-1.2350053787231445,0.22507619857788086,0.4139,-0.299,-0.4722,0.4504,0.3146,-0.54,0.3146,-0.54
84.3,-1.6159,0.3606,0.159,-1.2350053787231445,0.22507619857788086,0.4043,-0.3231,-0.4821,0.4346,0.325,-0.5323,0.325,-0.5323
84.35,-1.5973,0.3667,0.1373,-1.2350053787231445,0.22507619857788086,0.389,-0.3418,-0.4791,0.421,0.3173,-0.5378,0.3173,-0.5378
84.4,-1.5852,0.3705,0.1224,-1.2350053787231445,0.22507619857788086,0.3792,-0.3726,-0.4949,0.3985,0.291,-0.5531,0.291,-0.5531
84.45,-1.5681,0.3759,0.0993,-1.2350053787231445,0.22507619857788086,0.3656,-0.4039,-0.5032,0.378,0.2975,-0.5407,0.2975,-0.5407
84.5,-1.5567,0.3793,0.0833,-1.2350053787231445,0.22507619857788086,0.3568,-0.4252,-0.5085,0.3651,0.2785,-0.5494,0.2785,-0.5494
84.55,-1.5405,0.3842,0.0588,-1.2350053787231445,0.22507619857788086,0.3444,-0.4471,-0.5059,0.3526,0.2683,-0.5524,0.2683,-0.5524
84.6,-1.5301,0.3872,0.042,-1.2350053787231445,0.22507619857788086,0.3367,-0.4801,-0.5221,0.3356,0.2567,-0.551,0.2567,-0.551
84.65,-1.5151,0.3916,0.016,-1.2350053787231445,0.22507619857788086,0.3259,-0.5137,-0.5296,0.3201,0.2382,-0.5597,0.2382,-0.5597
84.7,-1.5059,0.3943,-0.0019,-1.2350053787231445,0.22507619857788086,0.3194,-0.5363,-0.5344,0.3106,0.2214,-0.5637,0.2214,-0.5637
84.75,-1.4928,0.3982,-0.0291,-1.2350053787231445,0.22507619857788086,0.3105,-0.5584,-0.5294,0.3023,0.21,-0.5662,0.21,-0.5662
84.8,-1.4844,0.4006,-0.0472,-1.2350053787231445,0.22507619857788086,0.305,-0.0291,0.0181,-0.15,0.2003,-0.5636,0.2003,-0.5636
84.851,-1.4725,0.404,-0.0744,-1.2350053787231445,0.22507619857788086,0.2973,-0.0744,0.0,-0.15,-0.15,0.0,-0.15,0.0
84.901,-1.4658,0.4061,-0.0924,-1.2350053787231445,0.22507619857788086,0.2933,-0.0744,0.0179,-0.15,-0.15,0.0,-0.15,0.0
84.95,-1.4581,0.4093,-0.1185,-1.2350053787231445,0.22507619857788086,0.2893,-0.1185,0.0,-0.15,-0.15,0.0,-0.15,0.0
85.0,-1.4544,0.4114,-0.1355,-1.2350053787231445,0.22507619857788086,0.2879,-0.1185,0.0169,-0.15,-0.15,0.0,-0.15,0.0
85.05,-1.4514,0.4147,-0.1603,-1.2350053787231445,0.22507619857788086,0.2877,-0.1439,0.0164,-0.15,-0.15,0.0,-0.15,0.0
85.101,-1.4511,0.4183,-0.1841,-1.2350053787231445,0.22507619857788086,0.2899,-0.1603,0.0238,-0.15,-0.15,0.0,-0.15,0.0
85.15,-1.4524,0.4209,-0.1995,-1.2350053787231445,0.22507619857788086,0.2927,-0.1762,0.0233,-0.15,-0.15,0.0,-0.15,0.0
85.2,-1.455,0.4238,-0.2146,-1.2350053787231445,0.22507619857788086,0.2965,-0.1995,0.0151,-0.15,-0.15,0.0,-0.15,0.0
85.25,-1.4612,0.4286,-0.2364,-1.2350053787231445,0.22507619857788086,0.3043,-0.2146,0.0218,-0.15,-0.15,0.0,-0.15,0.0
85.3,-1.4665,0.4321,-0.2502,-1.2350053787231445,0.22507619857788086,0.3105,-0.2364,0.0138,-0.15,-0.15,0.0,-0.15,0.0
85.35,-1.4744,0.4372,-0.2701,-1.2350053787231445,0.22507619857788086,0.3199,-0.2502,0.0198,-0.15,-0.15,0.0,-0.15,0.0
85.4,-1.4797,0.4407,-0.2828,-1.2350053787231445,0.22507619857788086,0.3261,-0.2701,0.0127,-0.15,-0.15,0.0,-0.15,0.0
85.45,-1.4875,0.446,-0.3012,-1.2350053787231445,0.22507619857788086,0.3355,-0.7212,-0.4199,0.3931,-0.15,0.0,-0.15,0.0
85.5,-1.4924,0.4494,-0.3133,-1.2350053787231445,0.22507619857788086,0.3414,-0.7187,-0.4054,0.4137,0.1802,-0.502,0.1802,-0.502
85.55,-1.4974,0.454,-0.3324,-1.2350053787231445,0.22507619857788086,0.3482,-0.7166,-0.3843,0.4448,0.1793,-0.4932,0.1793,-0.4932
85.6,-1.4991,0.4567,-0.3455,-1.2350053787231445,0.22507619857788086,0.3513,-0.7175,-0.3719,0.4635,0.178,-0.4802,0.178,-0.4802
85.65,-1.4994,0.46,-0.366,-1.2350053787231445,0.22507619857788086,0.3537,-0.7199,-0.3539,0.4803,0.1772,-0.4724,0.1772,-0.4724
85.7,-1.498,0.4617,-0.3801,-1.2350053787231445,0.22507619857788086,0.3538,-0.7265,-0.3464,0.5,0.1761,-0.4608,0.1761,-0.4608
85.752,-1.4937,0.4634,-0.402,-1.2350053787231445,0.22507619857788086,0.3517,-0.7327,-0.3307,0.5,0.1756,-0.4559,0.1756,-0.4559
85.8,-1.4892,0.4639,-0.4169,-1.2350053787231445,0.22507619857788086,0.3488,-0.7446,-0.3277,0.5,0.1753,-0.4534,0.1753,-0.4534
85.851,-1.4804,0.4635,-0.439,-1.2350053787231445,0.22507619857788086,0.3421,-0.7595,-0.3204,0.5,0.4734,-0.4434,0.4734,-0.4434
85.9,-1.4733,0.4625,-0.4533,-1.2350053787231445,0.22507619857788086,0.3363,-0.771,-0.3177,0.5,0.1738,-0.4385,0.1738,-0.4385
85.95,-1.4623,0.4605,-0.4744,-1.2350053787231445,0.22507619857788086,0.3272,-0.7835,-0.3091,0.5,0.2743,-0.4366,0.2743,-0.4366
86.0,-1.4538,0.4585,-0.4888,-1.2350053787231445,0.22507619857788086,0.3199,-0.803,-0.3142,0.5,0.3426,-0.444,0.3426,-0.444
86.05,-1.439,0.4541,-0.5104,-1.2350053787231445,0.22507619857788086,0.3067,-0.8176,-0.3072,0.4953,0.3728,-0.4342,0.3728,-0.4342
86.102,-1.4219,0.4478,-0.5316,-1.2350053787231445,0.22507619857788086,0.2908,-0.8728,-0.3412,0.4345,0.395,-0.4293,0.395,-0.4293
86.15,-1.4092,0.4427,-0.5458,-1.2350053787231445,0.22507619857788086,0.2787,-0.8728,-0.3269,0.4345,0.3818,-0.4371,0.3818,-0.4371
86.2,-1.3956,0.437,-0.5606,-1.2350053787231445,0.22507619857788086,0.2659,-0.8959,-0.3354,0.4064,0.3631,-0.4429,0.3631,-0.4429
86.25,-1.3758,0.4281,-0.5823,-1.2350053787231445,0.22507619857788086,0.2471,-0.9222,-0.3399,0.3758,0.3435,-0.4438,0.3435,-0.4438
86.3,-1.3633,0.4226,-0.5975,-1.2350053787231445,0.22507619857788086,0.2355,-0.9646,-0.3671,0.3311,0.3176,-0.4516,0.3176,-0.4516
86.35,-1.3458,0.4147,-0.6206,-1.2350053787231445,0.22507619857788086,0.2196,-0.6052,0.0154,-0.15,0.2757,-0.4693,0.2757,-0.4693
86.4,-1.3353,0.41,-0.6361,-1.2350053787231445,0.22507619857788086,0.2104,-0.6206,0.0155,-0.15,-0.15,0.0,-0.15,0.0
86.45,-1.3218,0.404,-0.6584,-1.2350053787231445,0.22507619857788086,0.1989,-0.6361,0.0222,-0.15,-0.15,0.0,-0.15,0.0
86.5,-1.3142,0.4008,-0.6726,-1.2350053787231445,0.22507619857788086,0.1927,-0.6584,0.0143,-0.15,-0.15,0.0,-0.15,0.0
86.551,-1.3049,0.3972,-0.6933,-1.2350053787231445,0.22507619857788086,0.1857,-0.6796,0.0137,-0.15,-0.15,0.0,-0.15,0.0
86.6,-1.3,0.3956,-0.7066,-1.2350053787231445,0.22507619857788086,0.1825,-0.6933,0.0133,-0.15,-0.15,0.0,-0.15,0.0
86.651,-1.2945,0.3947,-0.7258,-1.2350053787231445,0.22507619857788086,0.1797,-0.7066,0.0192,-0.15,-0.15,0.0,-0.15,0.0
86.7,-1.2921,0.395,-0.738,-1.2350053787231445,0.22507619857788086,0.1793,-0.7258,0.0123,-0.15,-0.15,0.0,-0.15,0.0
86.75,-1.2904,0.397,-0.7558,-1.2350053787231445,0.22507619857788086,0.1806,-0.738,0.0178,-0.15,-0.15,0.0,-0.15,0.0
